robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.9316,0.447886,-3.51184,-0.226596
-1.30671,-2.20479,0.785499,2.32935
5,5,-5,-5
2.9533,0.438092,-3.85575,-0.132692
-1.23209,-2.29734,0.600479,2.13491
5,5,-5,-5
2.98039,0.426034,-4.21317,-0.0622975
-1.14722,-2.39582,0.385348,1.90076
5,5,-5,-5
3.00889,0.413554,-4.57672,-0.0179489
-1.05833,-2.49466,0.143883,1.63006
5,5,-5,-5
3.03478,0.402401,-4.93863,-0.000376583
-0.971953,-2.5886,-0.118429,1.32839
5,5,-5,-5
3.05399,0.394236,-5.29114,-0.00848362
-0.894969,-2.67263,-0.394642,1.00358
5,5,-5,-5
3.06245,0.390674,-5.62673,-0.039435
-0.834498,-2.74203,-0.676655,0.665353
5,5,-5,-5
3.05607,0.393359,-5.93842,-0.0888529
-0.797815,-2.79216,-0.95557,0.324905
5,5,-5,-5
3.03086,0.404081,-6.21992,-0.151104
-0.79221,-2.81837,-1.22204,-0.00555713
5,5,-5,-5
2.98292,0.424916,-6.46571,-0.219656
-0.824798,-2.81565,-1.46659,-0.313303
5,5,-5,-5
2.91658,0.454745,-6.67676,-0.289537
-0.896665,-2.77932,-1.68593,-0.592095
5,5,-5,-5
2.8385,0.491349,-6.8598,-0.358757
-1.00097,-2.71153,-1.88347,-0.844698
5,5,-5,-5
2.74859,0.535567,-7.01844,-0.425518
-1.13238,-2.6169,-2.06049,-1.07259
5,5,-5,-5
2.64681,0.588369,-7.1562,-0.488814
-1.28546,-2.49988,-2.2189,-1.27815
5,5,-5,-5
2.53324,0.650849,-7.27645,-0.548284
-1.45481,-2.36501,-2.36109,-1.46439
5,5,-5,-5
2.40811,0.724239,-7.38242,-0.604082
-1.6353,-2.21698,-2.48982,-1.63487
5,5,-5,-5
2.2718,0.809904,-7.47718,-0.656777
-1.82207,-2.06069,-2.60811,-1.7935
5,5,-5,-5
