robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.41354,-0.992498,1.60422,-1.93888
-1.11005,-1.16461,1.90894,-3.05321
-2.62382,0.129896,2.15768,-3.40026
-3.35342,0.945298,1.94075,-3.07647
-3.14624,0.79877,1.65016,-2.54901
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.72879,-0.880811,1.60422,-1.93888
-1.61444,-0.985906,1.90894,-3.05321
-2.4838,0.03391,2.15768,-3.40026
-2.5923,0.118727,1.94075,-3.07647
-3.14624,0.79877,1.65016,-2.54901
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.59708,-1.80386
-1.56571,-0.530252,2.13211,-3.17436
-2.4838,0.03391,2.31852,-3.51997
-3.06276,0.595475,1.89416,-3.07438
-3.14624,0.79877,1.39708,-1.93719
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.59708,-1.80386
-2.4838,0.03391,2.13211,-3.17436
-2.67671,0.172649,2.31852,-3.51997
-3.35342,0.945298,1.89416,-3.07438
-3.61223,1.47926,1.39708,-1.93719
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.59708,-1.80386
-1.61444,-0.985906,2.13211,-3.17436
-2.4838,0.03391,2.31852,-3.51997
-2.67671,0.172649,1.89416,-3.07438
-3.35342,0.945298,1.39708,-1.93719
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.41354,-0.992498,1.59708,-1.80386
-1.11005,-1.16461,1.99416,-3.00771
-2.62382,0.129896,2.31852,-3.51997
-3.35342,0.945298,2.15768,-3.40026
-3.14624,0.79877,2.03554,-2.99226
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.59708,-1.80386
-1.56571,-0.530252,1.99416,-3.00771
-2.4838,0.03391,2.31852,-3.51997
-3.06276,0.595475,2.15768,-3.40026
-3.14624,0.79877,2.03554,-2.99226
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.59708,-1.80386
-2.4838,0.03391,1.99416,-3.00771
-2.67671,0.172649,2.31852,-3.51997
-3.35342,0.945298,1.83349,-3.20355
-3.61223,1.47926,1.39708,-1.93719
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.59708,-1.80386
-2.4838,0.03391,1.99416,-3.00771
-2.67671,0.172649,2.31852,-3.51997
-3.35342,0.945298,1.83349,-3.20355
-3.61223,1.47926,1.39708,-1.93719
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.60422,-1.93888
-1.56571,-0.530252,1.95861,-3.0342
-2.4838,0.03391,2.31852,-3.51997
-3.06276,0.595475,2.046,-3.28183
-3.14624,0.79877,1.65016,-2.54901
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.60422,-1.93888
-1.61444,-0.985906,1.95861,-3.0342
-2.4838,0.03391,2.31852,-3.51997
-2.67671,0.172649,2.046,-3.28183
-3.35342,0.945298,1.65016,-2.54901
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.7754,-2.19386
-1.56571,-0.530252,2.3501,-3.66619
-2.4838,0.03391,2.31852,-3.51997
-3.06276,0.595475,2.06106,-3.50846
-3.14624,0.79877,1.89416,-3.07438
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.41354,-0.992498,1.59708,-1.80386
-1.11005,-1.16461,1.74785,-2.84762
-2.62382,0.129896,1.47189,-3.12548
-3.35342,0.945298,1.50641,-3.71763
-3.14624,0.79877,1.37189,-3.19214
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.59708,-1.80386
-1.61444,-0.985906,1.74785,-2.84762
-2.4838,0.03391,1.47189,-3.12548
-2.73782,0.217216,1.50641,-3.71763
-3.35342,0.945298,1.37189,-3.19214
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.14405,-1.36817,0.553835,0.104161
1.09291,-3.11853,-0.0923295,0.808321
2.54002,-4.32675,-0.413313,1.11021
3.16759,-5.29726,-0.192329,0.741655
3.35224,-5.57051,0.353835,-0.0291726
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.974204,-1.45771,1.00148,-0.710385
0.580604,-2.56311,0.697501,-1.00313
1.15326,-2.98573,0.694668,-1.0927
2.07088,-3.83252,0.774199,-0.96924
2.40886,-4.27943,0.751195,-0.916733
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.974204,-1.45771,0.591056,0.0535241
0.580604,-2.56311,0.394481,0.166763
1.15326,-2.98573,0.553835,0.104161
2.07088,-3.83252,-0.413313,1.11021
2.40886,-4.27943,0.353835,-0.0291726
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.709698,-1.58156,1.00148,-0.710385
0.568539,-2.55959,0.697501,-1.00313
1.72611,-3.4613,0.694668,-1.0927
2.54002,-4.32675,0.774199,-0.96924
2.95697,-5.03701,0.751195,-0.916733
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,1.00148,-0.710385
0.750971,-2.74835,0.697501,-1.00313
2.51186,-3.8055,0.694668,-1.0927
3.24306,-4.96393,0.774199,-0.96924
3.48846,-5.45933,0.751195,-0.916733
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.995457,-0.37654
0.750971,-2.74835,0.58637,0.0703795
2.51186,-3.8055,0.528105,0.216289
3.24306,-4.96393,0.51137,0.0203795
3.48846,-5.45933,0.62333,-0.226927
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.765464,0.0552929
0.750971,-2.74835,0.330928,0.710586
2.51186,-3.8055,0.120404,0.949037
3.24306,-4.96393,0.275346,0.560496
3.48846,-5.45933,0.553682,0.119274
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.765464,0.0552929
0.750971,-2.74835,0.330928,0.710586
2.51186,-3.8055,0.120404,0.949037
3.1277,-5.01921,0.275346,0.560496
3.41822,-5.37014,0.553682,0.119274
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.470279,0.628608
0.750971,-2.74835,-0.0856504,1.51789
2.51186,-3.8055,-0.136744,1.3945
3.1277,-5.01921,0.388274,0.239318
3.41822,-5.37014,0.635232,-0.257998
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.470279,0.628608
0.750971,-2.74835,-0.0856504,1.51789
2.51186,-3.8055,-0.136744,1.3945
3.1277,-5.01921,0.388274,0.239318
3.41822,-5.37014,0.635232,-0.257998
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.470279,0.628608
0.761871,-2.82346,-0.0856504,1.51789
2.51186,-3.8055,-0.136744,1.3945
3.33643,-4.9571,0.388274,0.239318
3.48846,-5.45933,0.635232,-0.257998
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.470279,0.628608
0.761871,-2.82346,-0.0856504,1.51789
2.51186,-3.8055,-0.136744,1.3945
3.33643,-4.9571,0.388274,0.239318
3.48846,-5.45933,0.635232,-0.257998
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,1.38367,-0.833447
0.761871,-2.82346,2.05232,-2.68442
2.51186,-3.8055,2.3845,-3.93751
3.33643,-4.9571,2.11953,-3.31314
3.48846,-5.45933,1.18615,-1.50877
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,1.38367,-0.833447
0.761871,-2.82346,2.05232,-2.68442
2.51186,-3.8055,2.3845,-3.93751
3.33643,-4.9571,2.11953,-3.31314
3.48846,-5.45933,1.18615,-1.50877
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.708974,-1.70609,0.803999,-0.834132
0.580604,-2.56311,0.797896,-0.895244
2.54002,-4.32675,0.728999,-0.884132
3.17799,-5.21749,0.744611,-0.877098
3.45847,-5.53363,0.83322,-0.833287
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,1.08002,-0.669997
0.750971,-2.74835,1.12839,-0.804957
2.51186,-3.8055,0.840059,-0.809991
3.33643,-4.9571,0.765059,-0.859991
3.41822,-5.37014,0.85502,-0.819997
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
1.09291,-3.11853,0.731683,-0.878675
2.6089,-4.22665,0.69813,-0.900225
2.54002,-4.32675,0.728999,-0.884132
2.73504,-4.66008,0.744611,-0.877098
2.95697,-5.03701,0.834892,-0.888447
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.708974,-1.70609,0.803999,-0.834132
0.580604,-2.56311,0.797896,-0.895244
2.54002,-4.32675,0.728999,-0.884132
3.20111,-5.04512,0.744611,-0.877098
3.41822,-5.37014,0.83322,-0.833287
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.09487,-1.35408,1.08002,-0.669997
0.750971,-2.74835,1.12839,-0.804957
2.51186,-3.8055,0.840059,-0.809991
3.47692,-5.13548,0.765059,-0.859991
3.48846,-5.45933,0.85502,-0.819997
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.09487,-1.35408,1.08002,-0.669997
0.750971,-2.74835,1.12839,-0.804957
2.51186,-3.8055,0.840059,-0.809991
3.47692,-5.13548,0.765059,-0.859991
3.48846,-5.45933,0.85502,-0.819997
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.09487,-1.35408,0.687328,0.270251
0.750971,-2.74835,0.175567,1.41246
2.51186,-3.8055,-0.0856504,1.51789
3.47692,-5.13548,0.0746552,1.07383
3.48846,-5.45933,0.641578,0.167383
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.309031,-2.24126,0.687328,0.270251
2.21221,-3.92945,0.197895,1.14299
2.49912,-4.11099,-0.0856504,1.51789
2.50994,-4.2214,0.0746552,1.07383
3.07611,-5.65363,0.635109,0.191597
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.309031,-2.24126,0.687328,0.270251
2.21221,-3.92945,0.197895,1.14299
2.49912,-4.11099,-0.0856504,1.51789
2.50994,-4.2214,0.0746552,1.07383
3.07611,-5.65363,0.641578,0.167383
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.708974,-1.70609,0.654196,0.21127
1.72611,-3.4613,0.174655,1.1405
2.48174,-4.39819,-0.0856504,1.51789
3.12903,-5.20198,0.107045,1.03618
3.41822,-5.37014,0.641578,0.167383
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.326534,-1.81428,0.687328,0.270251
1.34693,-3.02856,0.175567,1.41246
2.6076,-4.05171,-0.0856504,1.51789
3.18027,-4.75629,0.0746552,1.07383
3.34013,-5.26974,0.641578,0.167383
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.709698,-1.58156,0.687328,0.270251
0.729868,-2.43815,0.197895,1.14299
1.8392,-3.33541,-0.0856504,1.51789
2.21514,-3.82305,0.0746552,1.07383
2.92184,-4.99632,0.641578,0.167383
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.178208,-2.00387,0.829298,-1.04643
1.64358,-3.40775,0.290412,-1.58402
2.90286,-4.49692,0.0878936,-1.9393
3.33643,-4.9571,0.273522,-1.63723
3.41822,-5.37014,0.604298,-1.19643
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.178208,-2.00387,0.664094,-0.0745417
1.64358,-3.40775,0.128188,0.450917
2.90286,-4.49692,-0.153867,0.641192
3.41941,-5.12981,0.0999843,0.30601
3.41822,-5.37014,0.648609,-0.305701
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.708974,-1.70609,1.71338,-2.01872
0.580604,-2.56311,2.22677,-3.43744
1.72611,-3.4613,2.43285,-4.10049
2.54002,-4.32675,2.12677,-3.50411
2.76807,-5.11,1.51338,-2.15205
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.178208,-2.00387,1.71338,-2.01872
1.64358,-3.40775,2.22677,-3.43744
2.90286,-4.49692,2.43285,-4.10049
3.48222,-5.11264,2.12677,-3.50411
3.41822,-5.37014,1.51338,-2.15205
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.178208,-2.00387,1.63291,-1.26958
1.64358,-3.40775,2.29775,-3.90272
2.90286,-4.49692,2.2982,-3.82916
3.48222,-5.11264,1.82715,-2.74073
3.41822,-5.37014,1.49369,-2.08565
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.178208,-2.00387,1.63291,-1.26958
1.64358,-3.40775,2.29775,-3.90272
2.90286,-4.49692,2.2982,-3.82916
3.48222,-5.11264,1.82715,-2.74073
3.41822,-5.37014,1.49369,-2.08565
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.535,-2.16744,1.63291,-1.26958
1.4187,-3.04702,2.3757,-3.92663
2.46885,-4.16389,2.2982,-3.82916
3.23571,-5.25999,1.82715,-2.74073
3.35874,-5.52065,1.49369,-2.08565
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.36143,-1.08705,0.563816,-0.511539
-0.038944,-2.05998,-0.108122,-0.0684876
0.685893,-2.62279,-0.763785,-0.0660042
1.61158,-3.44274,-0.141995,-0.318612
2.62193,-5.06061,0.379002,-0.559306
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.150182,-2.22718,2.09514,-1.6475
0.580604,-2.56311,2.2713,-1.90375
1.72611,-3.4613,2.32783,-3.87413
2.35481,-4.25545,2.11953,-3.31314
2.77723,-5.45461,1.21361,-1.29773
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.100666,-2.16864,2.09514,-1.6475
0.641707,-2.34278,2.40446,-1.99455
2.90286,-4.49692,2.3845,-3.93751
3.47692,-5.13548,2.11953,-3.31314
3.48846,-5.45933,1.55818,-1.957
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.44788,-1.30099,2.09514,-1.6475
-0.889437,-1.99916,2.40446,-1.99455
0.271774,-3.37567,2.3845,-3.93751
2.5387,-5.30906,2.11953,-3.31314
3.13232,-5.62669,1.55818,-1.957
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.0986776,-2.46185,2.09514,-1.6475
-0.038944,-2.05998,2.2713,-1.90375
0.685893,-2.62279,2.3845,-3.93751
1.61158,-3.44274,2.17091,-3.53201
2.65556,-4.95003,1.49369,-2.08565
