fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
9.09164,0,7.85835,0,0,27,3,6,8.82246,0,8.11936,0,0,13,3,5
9.09164,0,8.98848,0,0,27,-1,-1,8.82246,0,8.11936,0,0,13,3,5
9.09164,0,7.847,0,0,27,3,6,9.09164,0,9.09164,0,0,25,-1,-1
9.09164,0,8.5627,0,0,27,2,6,9.19857,0,9.19857,0,0,28,2,5
9.09164,0,7.96974,0,0,27,2,4,9.19857,0,9.19857,0,0,28,2,5
9.09164,0,8.32166,0,0,27,3,4,9.19857,0,9.19857,0,0,28,2,5
9.09164,0,8.40274,0,0,27,2,4,9.20221,0,9.20221,0,0,28,3,4
9.09164,0,7.86066,0,0,27,3,4,9.34785,0,9.34785,0,0,28,2,3
9.09164,0,8.77722,0,0,27,-1,-1,9.37823,0,9.37823,0,0,28,3,4
9.09164,0,7.85907,0,0,27,3,6,9.37823,0,9.37823,0,0,28,3,4
9.09164,0,7.96974,0,0,27,2,4,9.63119,0,9.63119,0,0,28,-1,-1
9.09164,0,9.0792,0,0,27,3,4,10.0808,0,10.0808,0,0,28,-1,-1
9.09164,0,8.77722,0,0,27,-1,-1,10.7327,0,10.7327,0,0,13,3,6
9.09164,0,8.95285,0,0,27,2,4,10.7327,0,10.7327,0,0,13,3,6
9.09164,0,8.54413,0,0,27,-1,-1,10.8688,0,10.8688,0,0,10,3,6
9.09164,0,8.95285,0,0,27,2,4,10.9841,0,10.9841,0,0,13,3,5
9.09164,0,7.76215,0,0,27,3,5,11.6436,0,11.6436,0,0,28,-1,-1
9.09164,0,7.96974,0,0,27,2,4,11.6708,0,11.6591,0,0,13,3,5
9.09164,0,9.0792,0,0,27,3,4,12.0293,0,12.0293,0,0,28,-1,-1
9.09164,0,7.76215,0,0,27,3,5,12.0293,0,12.0293,0,0,28,-1,-1
9.09164,0,8.92387,0,0,27,-1,-1,12.273,0,12.273,0,0,28,-1,-1
9.09164,0,8.54413,0,0,27,-1,-1,12.3086,0,12.3086,0,0,13,3,5
9.09164,0,7.86066,0,0,27,3,4,12.3086,0,12.3086,0,0,13,3,5
9.09164,0,7.85907,0,0,27,3,6,12.4033,0,12.4033,0,0,28,-1,-1
9.09164,0,7.76215,0,0,27,3,5,13.2399,0,13.2399,0,0,28,-1,-1
9.09164,0,7.85907,0,0,27,3,6,13.3567,0,13.3567,0,0,28,-1,-1
9.09708,0,9.09708,0,0,27,2,4,13.3567,0,13.3567,0,0,28,-1,-1
9.09708,0,9.09708,0,0,27,2,4,13.6369,0,13.6369,0,0,28,-1,-1
9.12499,0,9.12499,0,0,27,3,4,13.7224,0,13.7224,0,0,28,-1,-1
9.12499,0,9.12499,0,0,27,3,4,13.7224,0,13.7224,0,0,28,-1,-1
9.13124,0,9.13124,0,0,27,2,4,14.0852,0,9.9068,0,0,7,0,3
9.13124,0,9.13124,0,0,27,2,4,14.0852,0,13.2156,0,0,7,0,2
9.13124,0,9.13124,0,0,27,2,4,14.0852,0,9.9068,0,0,7,0,3
9.14028,0,9.14028,0,0,27,3,4,14.0852,0,11.0904,0,0,7,1,3
9.20461,0,9.20461,0,0,27,-1,-1,14.0852,0,13.7096,0,0,28,2,3
9.24195,0,9.24195,0,0,27,3,4,14.0852,0,12.8393,0,0,25,0,3
9.37717,0,9.37717,0,0,27,1,4,14.0852,0,7.53971,0,0,28,1,3
9.37717,0,9.37717,0,0,27,1,4,14.0852,0,13.7096,0,0,28,2,3
9.46785,0,9.46785,0,0,27,3,4,14.0852,0,10.399,0,0,28,2,3
9.50716,0,8.82246,0,0,9,-1,-1,14.1379,0,14.1379,0,0,13,2,3
9.50716,0,8.82246,0,0,9,-1,-1,14.1379,0,14.1379,0,0,13,2,3
9.50716,0,8.82246,0,0,9,-1,-1,14.1608,0,14.1608,0,0,28,-1,-1
9.58999,0,9.58999,0,0,27,2,3,14.5653,0,14.5653,0,0,28,-1,-1
9.92935,0,9.92935,0,0,27,3,4,14.5899,0,14.5899,0,0,28,-1,-1
9.97751,0,9.97751,0,0,27,2,4,14.7192,0,14.7192,0,0,7,1,2
9.97751,0,9.97751,0,0,27,2,4,14.7392,0,14.7392,0,0,28,-1,-1
10.0975,0,10.0975,0,0,27,3,4,14.7841,0,14.7841,0,0,28,-1,-1
10.1803,0,10.1803,0,0,27,3,4,14.8486,0,14.8486,0,0,7,0,2
10.1803,0,10.1803,0,0,27,3,4,14.9421,0,14.9421,0,0,10,1,2
10.3399,0,10.3399,0,0,27,3,4,14.9663,0,14.9663,0,0,7,0,2
10.8688,0,10.1188,0,0,9,2,4,15.3304,0,15.3304,0,0,28,-1,-1
10.8688,0,10.1188,0,0,9,2,4,15.4169,0,15.4169,0,0,25,1,3
10.8688,0,10.3053,0,0,9,2,3,15.4169,0,15.4169,0,0,25,1,3
11.3501,0,11.3501,0,0,9,2,3,15.6282,0,15.6282,0,0,28,-1,-1
11.4447,0,11.4447,0,0,27,3,4,15.8608,0,15.8608,0,0,7,0,2
11.6545,0,11.6545,0,0,9,3,4,15.863,0,15.863,0,0,13,-1,-1
11.6545,0,11.6545,0,0,9,3,4,15.8726,0,15.8726,0,0,7,1,2
11.6659,0,11.6659,0,0,9,1,3,15.8726,0,15.8726,0,0,7,1,2
11.6708,0,11.6708,0,0,3,1,3,15.9636,0,15.9636,0,0,7,0,2
11.6708,0,11.6708,0,0,3,1,3,15.9636,0,15.9636,0,0,7,0,2
11.6708,0,11.6708,0,0,3,1,3,15.9636,0,15.9636,0,0,7,0,2
11.8479,0,11.8479,0,0,9,1,3,15.9759,0,15.9759,0,0,28,-1,-1
11.8479,0,11.8479,0,0,9,1,3,15.9998,0,15.9998,0,0,13,-1,-1
11.9048,0,11.9048,0,0,9,3,4,15.9998,0,15.9998,0,0,13,-1,-1
12.0007,0,12.0007,0,0,9,-1,-1,16.0784,0,16.0784,0,0,7,1,2
12.0007,0,12.0007,0,0,9,-1,-1,16.0971,0,16.0971,0,0,28,-1,-1
12.112,0,12.112,0,0,9,2,4,16.3245,0,16.3245,0,0,25,-1,-1
12.2103,0,12.2103,0,0,3,1,3,16.3262,0,16.3262,0,0,13,1,2
12.3589,0,12.3589,0,0,3,1,3,16.3262,0,16.3262,0,0,13,1,2
12.4227,0,12.4227,0,0,9,2,4,16.351,0,16.351,0,0,7,-1,-1
12.4269,0,12.4269,0,0,9,2,4,16.7112,0,16.7112,0,0,28,-1,-1
12.4269,0,12.4269,0,0,9,2,4,16.7112,0,16.7112,0,0,28,-1,-1
12.4269,0,12.4269,0,0,9,2,4,16.7998,0,16.7998,0,0,13,2,3
12.4945,0,12.4945,0,0,9,2,3,16.9896,0,16.9896,0,0,13,2,3
12.5363,0,12.5363,0,0,9,1,3,16.9896,0,16.9896,0,0,13,2,3
12.8441,0,12.8441,0,0,9,1,4,17.0813,0,17.0813,0,0,13,1,3
13.2461,0,13.2461,0,0,9,2,3,17.1369,0,17.1369,0,0,7,1,2
13.3279,0,13.3279,0,0,9,2,4,17.1369,0,17.1369,0,0,7,1,2
13.478,0,13.478,0,0,9,3,4,17.2758,0,17.2758,0,0,13,2,3
13.4877,0,13.4877,0,0,9,3,4,17.2758,0,17.2758,0,0,13,2,3
13.4877,0,13.4877,0,0,9,3,4,17.6722,0,17.6722,0,0,7,1,2
13.4877,0,13.4877,0,0,9,3,4,17.6722,0,17.6722,0,0,7,1,2
13.7374,0,13.7374,0,0,9,1,2,18.2356,0,18.2356,0,0,7,0,2
13.8429,0,13.8429,0,0,9,1,3,18.2356,0,18.2356,0,0,7,0,2
13.8429,0,13.8429,0,0,9,1,3,18.287,0,18.287,0,0,7,0,2
13.8944,0,13.8944,0,0,3,1,3,18.287,0,18.287,0,0,7,0,2
14.23,0,14.23,0,0,9,1,3,18.3579,0,18.3579,0,0,7,1,2
14.23,0,14.23,0,0,9,1,3,18.3579,0,18.3579,0,0,7,1,2
14.4965,0,14.4965,0,0,9,2,3,18.4002,0,18.4002,0,0,7,1,2
14.7513,0,14.7513,0,0,9,-1,-1,18.9074,0,18.9074,0,0,13,-1,-1
14.7989,0,14.7989,0,0,9,2,3,18.9074,0,18.9074,0,0,13,-1,-1
14.7989,0,14.7989,0,0,9,2,3,18.9074,0,18.9074,0,0,13,-1,-1
14.9198,0,14.9198,0,0,9,3,4,18.9944,0,18.9944,0,0,10,0,2
14.9247,0,14.9247,0,0,9,2,3,18.9963,0,18.9963,0,0,13,1,3
14.9663,0,14.8718,0,0,6,3,4,18.9963,0,18.9963,0,0,13,1,3
14.9663,0,14.0852,0,0,6,3,4,19.3543,0,19.3543,0,0,10,-1,-1
14.9663,0,14.0852,0,0,6,3,4,19.5683,0,19.5683,0,0,7,0,1
14.9663,0,14.8718,0,0,6,3,4,19.7347,0,19.7347,0,0,10,-1,-1
14.9663,0,13.932,0,0,9,3,4,19.7364,0,19.7364,0,0,7,0,2
14.9663,0,13.8191,0,0,9,2,3,19.7439,0,19.7439,0,0,28,1,3
15.0552,0,15.0552,0,0,9,1,3,19.7905,0,19.7905,0,0,13,1,2
