robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.94158,0.443366,-3.5175,-0.224837
-1.37325,-2.08294,0.731925,2.41001
5,5,-5,-5
2.96463,0.433022,-3.8722,-0.128853
-1.37835,-2.04458,0.499314,2.29805
5,5,-5,-5
2.98813,0.422621,-4.24356,-0.0575511
-1.38153,-2.0076,0.244004,2.14739
5,5,-5,-5
3.01179,0.412298,-4.62191,-0.0143158
-1.38383,-1.97067,-0.0286354,1.96099
5,5,-5,-5
3.03529,0.402182,-4.99711,-8.36652e-07
-1.3862,-1.93243,-0.311492,1.74499
5,5,-5,-5
3.05836,0.392396,-5.359,-0.012905
-1.38955,-1.89149,-0.59612,1.50859
5,5,-5,-5
3.08067,0.383056,-5.69786,-0.0489408
-1.39474,-1.84644,-0.873228,1.26365
5,5,-5,-5
3.10193,0.374273,-6.00472,-0.101986
-1.40256,-1.79586,-1.1332,1.02421
5,5,-5,-5
3.12184,0.366156,-6.27155,-0.164385
-1.41372,-1.73828,-1.36657,0.805796
5,5,-5,-5
3.14008,0.358804,-6.49128,-0.227569
-1.42884,-1.67221,-1.56444,0.624682
5,5,-5,-5
3.15763,0.351811,-6.66723,-0.286153
-1.44605,-1.59913,-1.72864,0.495127
5,5,-5,-5
3.17534,0.34483,-6.80955,-0.338936
-1.46336,-1.52131,-1.86689,0.416122
5,5,-5,-5
3.19272,0.338054,-6.92192,-0.384135
-1.48106,-1.4384,-1.98069,0.380212
5,5,-5,-5
3.20929,0.331666,-7.00783,-0.420848
-1.49941,-1.35006,-2.0722,0.378924
5,5,-5,-5
3.22454,0.325843,-7.07055,-0.448865
-1.51866,-1.25596,-2.14366,0.403047
5,5,-5,-5
3.23799,0.320757,-7.11319,-0.468507
-1.53903,-1.15576,-2.19695,0.442861
5,5,-5,-5
3.24913,0.316576,-7.13869,-0.480486
-1.56073,-1.04917,-2.23344,0.488307
5,5,-5,-5
3.25747,0.313465,-7.14987,-0.485796
