robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-2.04905,-0.516212,1.44791,-0.924148
-2.17659,-0.306869,1.69583,-1.2483
-2.89301,1.05379,1.81914,-1.44225
-3.45045,1.72793,1.73162,-1.41858
-3.34635,1.47098,1.17158,-1.00724
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.04905,-0.516212,1.44791,-0.924148
-2.17659,-0.306869,1.69583,-1.2483
-2.89301,1.05379,1.81914,-1.44225
-3.45045,1.72793,1.73162,-1.41858
-3.34635,1.47098,1.17158,-1.00724
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17659,-0.306869,1.5729,-1.20901
-2.54474,0.290741,1.97013,-1.87959
-2.89301,1.05379,1.75302,-1.7331
-3.45045,1.72793,1.45453,-1.47952
-3.31702,1.4249,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17659,-0.306869,1.5729,-1.20901
-2.54474,0.290741,1.97013,-1.87959
-2.89301,1.05379,1.75302,-1.7331
-3.45045,1.72793,1.45453,-1.47952
-3.31702,1.4249,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17659,-0.306869,1.41385,-0.87938
-2.54474,0.290741,1.51416,-0.994325
-2.89301,1.05379,1.64458,-1.03289
-3.45045,1.72793,1.80925,-1.49194
-3.31702,1.4249,1.326,-1.4432
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17659,-0.306869,1.4792,-0.913836
-2.54474,0.290741,1.62228,-1.15052
-2.89301,1.05379,1.89859,-1.75989
-3.45045,1.72793,1.32901,-1.47083
-3.34635,1.47098,1.01851,-0.907222
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95232,-0.805806,1.42407,-0.894115
-1.92543,-1.01498,1.62228,-1.15052
-1.94384,-1.31768,1.82597,-1.34229
-2.01717,-1.45693,1.89859,-1.75989
-2.38198,-0.56443,1.28157,-1.32737
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.42407,-0.894115
-1.92543,-1.01498,1.62228,-1.15052
-2.0171,-1.42564,1.82597,-1.34229
-2.63931,-0.0471683,1.89859,-1.75989
-2.83152,0.3459,1.28157,-1.32737
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.05456,-0.520155,1.42407,-0.894115
-2.511,0.349645,1.62228,-1.15052
-3.22301,1.49196,1.82597,-1.34229
-3.45045,1.72793,1.89859,-1.75989
-3.15838,1.00895,1.28157,-1.32737
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.9889,-0.68993,1.57046,-1.08175
-1.92543,-1.01498,1.94331,-1.88928
-1.9247,-1.44917,1.82353,-2.041
-2.57967,-0.224428,1.22646,-1.32441
-2.728,0.258373,0.913909,-0.783899
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
