robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.79055,0.148482,-2.96915,-0.431014
-0.42933,-2.53343,0.945407,2.67966
5,5,-5,-5
4.75598,0.00595835,-2.75586,-0.53191
0.604021,-2.77995,0.927768,2.84905
5,5,-5,-5
5.76065,0.0581971,-2.54824,-0.64238
1.67966,-2.83066,0.886566,2.99109
5,5,-5,-5
6.74162,0.31313,-2.3462,-0.762389
2.73428,-2.67705,0.822703,3.10517
5,5,-5,-5
7.63818,0.752649,-2.14971,-0.891976
3.70673,-2.33664,0.736979,3.19055
5,5,-5,-5
8.40188,1.33569,-1.95878,-1.03125
4.54812,-1.84999,0.630101,3.24633
5,5,-5,-5
9.00398,2.00532,-1.77346,-1.18038
5.22918,-1.27353,0.5027,3.27148
5,5,-5,-5
9.43847,2.69784,-1.59391,-1.3396
5.74334,-0.670544,0.355348,3.26479
5,5,-5,-5
9.72042,3.35147,-1.42032,-1.50917
6.10506,-0.102403,0.188573,3.2249
5,5,-5,-5
9.88031,3.91254,-1.253,-1.68941
6.34421,0.377563,0.00288574,3.15029
5,5,-5,-5
9.95895,4.36061,-1.09356,-1.87915
6.50452,0.745794,-0.199194,3.04021
5,5,-5,-5
9.99153,4.70902,-0.943381,-2.07701
6.62341,1.01365,-0.415002,2.89499
5,5,-5,-5
9.99989,4.96638,-0.802597,-2.28305
6.72097,1.19163,-0.643905,2.71443
5,5,-5,-5
9.99793,5.14396,-0.671404,-2.49735
6.80912,1.29279,-0.885344,2.49807
5,5,-5,-5
9.99354,5.25416,-0.550089,-2.72002
6.89366,1.33105,-1.13878,2.2452
5,5,-5,-5
9.99041,5.30961,-0.439035,-2.9512
6.97603,1.32043,-1.40367,1.95487
5,5,-5,-5
9.98956,5.32296,-0.338723,-3.191
7.05491,1.27478,-1.67934,1.62593
5,5,-5,-5
9.99058,5.3068,-0.249742,-3.43954
7.12743,1.20772,-1.96503,1.25704
5,5,-5,-5
