robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.92749,0.449756,-3.30429,-0.296324
-1.38543,-2.0798,0.843791,2.49535
5,5,-5,-5
2.93461,0.446523,-3.42141,-0.255735
-1.40439,-2.03804,0.747833,2.50423
5,5,-5,-5
2.94108,0.443591,-3.5395,-0.218061
-1.42247,-1.99759,0.650662,2.51004
5,5,-5,-5
2.9474,0.440741,-3.65849,-0.183327
-1.44002,-1.95729,0.552349,2.51276
5,5,-5,-5
2.95405,0.437755,-3.7783,-0.151552
-1.45731,-1.91594,0.452968,2.51235
5,5,-5,-5
2.9615,0.43442,-3.89886,-0.122757
-1.4746,-1.87231,0.35259,2.50881
5,5,-5,-5
2.97025,0.430525,-4.0201,-0.0969602
-1.49203,-1.82515,0.251288,2.50212
5,5,-5,-5
2.98077,0.425865,-4.14194,-0.0741762
-1.50971,-1.77313,0.149135,2.49227
5,5,-5,-5
2.99356,0.420238,-4.26431,-0.0544197
-1.52762,-1.71492,0.0462059,2.47924
5,5,-5,-5
3.00912,0.413455,-4.38713,-0.0377025
-1.54564,-1.6491,-0.0574259,2.46302
5,5,-5,-5
3.02889,0.404923,-4.51312,-0.0237614
-1.56048,-1.57944,-0.164414,2.44377
5,5,-5,-5
3.0532,0.394571,-4.64377,-0.0127058
-1.57012,-1.50935,-0.276224,2.42133
5,5,-5,-5
3.08084,0.382984,-4.77716,-0.00496825
-1.57624,-1.43678,-0.390973,2.39532
5,5,-5,-5
3.1106,0.370728,-4.91133,-0.000786347
-1.58041,-1.35972,-0.506751,2.36558
5,5,-5,-5
3.14124,0.358341,-5.04431,-0.000196367
-1.58408,-1.27611,-0.621636,2.33217
5,5,-5,-5
3.17151,0.346331,-5.17415,-0.00303388
-1.58857,-1.1839,-0.733703,2.29531
5,5,-5,-5
3.20018,0.33517,-5.2989,-0.00894226
-1.59507,-1.08104,-0.841041,2.25545
5,5,-5,-5
3.22596,0.325305,-5.41664,-0.0173888
