robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.87488,0.474089,-3.45943,-0.243254
-1.44609,-2.0417,0.695987,2.53749
5,5,-5,-5
2.83299,0.493998,-3.74118,-0.161055
-1.52176,-1.96287,0.44277,2.57656
5,5,-5,-5
2.79258,0.513655,-4.03043,-0.0949077
-1.59409,-1.88575,0.181757,2.59907
5,5,-5,-5
2.75267,0.533512,-4.32388,-0.0459247
-1.66491,-1.80849,-0.0838877,2.60407
5,5,-5,-5
2.7123,0.554055,-4.61813,-0.0146041
-1.73594,-1.72918,-0.350851,2.59123
5,5,-5,-5
2.67051,0.575807,-4.9097,-0.000815484
-1.80881,-1.64583,-0.615763,2.56085
5,5,-5,-5
2.62638,0.599327,-5.19517,-0.00381048
-1.88505,-1.55636,-0.875282,2.51384
5,5,-5,-5
2.579,0.625216,-5.47121,-0.0222538
-1.96606,-1.45864,-1.12617,2.45174
5,5,-5,-5
2.52748,0.654122,-5.73471,-0.0542745
-2.05311,-1.35041,-1.36539,2.37657
5,5,-5,-5
2.471,0.686747,-5.98277,-0.0975346
-2.14729,-1.22934,-1.5901,2.29087
5,5,-5,-5
2.40939,0.723464,-6.22403,-0.15214
-2.24914,-1.09259,-1.80857,2.19385
5,5,-5,-5
2.34362,0.764003,-6.46534,-0.219541
-2.35686,-0.940525,-2.02732,2.0835
5,5,-5,-5
2.27453,0.808125,-6.70143,-0.298391
-2.46804,-0.775555,-2.24131,1.96154
5,5,-5,-5
2.20294,0.855553,-6.92739,-0.386414
-2.58044,-0.60024,-2.44579,1.83063
5,5,-5,-5
2.12965,0.905968,-7.13867,-0.480477
-2.69207,-0.417281,-2.63641,1.6943
5,5,-5,-5
2.05545,0.959005,-7.33122,-0.576718
-2.80124,-0.229518,-2.80927,1.55682
5,5,-5,-5
1.98109,1.01425,-7.50144,-0.670705
-2.90652,-0.03992,-2.96092,1.42301
5,5,-5,-5
1.90729,1.07124,-7.64618,-0.757627
