robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.92789,-0.842882,1.87366,-1.70237
-1.95794,-1.36259,2.01312,-1.8043
-2.03846,-1.39194,1.81684,-1.73535
-2.52865,-0.568951,1.20041,-1.17457
-2.87923,0.222265,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.94727,-0.886447,1.87366,-1.70237
-1.9261,-1.1492,2.01312,-1.8043
-1.99874,-1.40894,1.81684,-1.73535
-2.1047,-1.5089,1.20041,-1.17457
-2.49449,-0.320102,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.94727,-0.886447,1.87366,-1.70237
-1.9261,-1.1492,2.01312,-1.8043
-1.99874,-1.40894,1.88028,-1.69893
-2.1047,-1.5089,1.20041,-1.17457
-2.49449,-0.320102,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.85832,-0.835629,1.87366,-1.70237
-2.41326,-0.853556,2.01312,-1.8043
-2.55977,-0.543206,1.88028,-1.69893
-3.096,0.696086,1.20041,-1.17457
-3.08231,0.761048,1.03927,-0.953777
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.85832,-0.835629,1.87366,-1.70237
-2.41326,-0.853556,2.01312,-1.8043
-2.55977,-0.543206,1.88028,-1.69893
-3.096,0.696086,1.20041,-1.17457
-3.08231,0.761048,1.03927,-0.953777
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.85832,-0.835629,1.87366,-1.70237
-2.41326,-0.853556,2.01312,-1.8043
-2.55977,-0.543206,1.88028,-1.69893
-3.096,0.696086,1.20041,-1.17457
-3.08231,0.761048,1.03927,-0.953777
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95194,-0.771357,1.61336,-1.28025
-1.92543,-1.01498,2.0536,-1.88502
-1.96834,-1.60108,1.75669,-1.73171
-3.08231,0.761048,1.17892,-1.21967
-2.98639,0.776186,1.02078,-1.00406
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.89384,-0.805297,1.61336,-1.28025
-1.92903,-1.3059,2.0536,-1.88502
-2.62355,-0.558025,1.75669,-1.73171
-2.57967,-0.224428,1.17892,-1.21967
-2.88786,0.364302,1.02078,-1.00406
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82616,-0.936385,1.61336,-1.28025
-2.00896,-1.34494,2.0536,-1.88502
-2.58221,-0.577786,1.75669,-1.73171
-3.0538,0.292506,1.17892,-1.21967
-3.09993,0.646764,1.02078,-1.00406
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82616,-0.936385,2.02293,-1.92842
-2.00896,-1.34494,1.77773,-1.84678
-2.58221,-0.577786,1.40321,-1.60721
-3.0538,0.292506,1.2215,-1.36081
-3.09993,0.646764,0.996014,-0.984821
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82616,-0.936385,1.96861,-1.79829
-2.00896,-1.34494,2.05405,-1.96191
-2.58221,-0.577786,1.70571,-1.68134
-3.0538,0.292506,1.40363,-1.40497
-3.09993,0.646764,1.12362,-1.15589
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82616,-0.936385,1.96861,-1.79829
-2.00896,-1.34494,2.05405,-1.96191
-2.58221,-0.577786,1.70571,-1.68134
-3.0538,0.292506,1.40363,-1.40497
-3.09993,0.646764,1.12362,-1.15589
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.92789,-0.842882,1.96861,-1.79829
-2.18802,-1.23084,2.05405,-1.96191
-2.03846,-1.39194,1.70571,-1.68134
-2.52865,-0.568951,1.40363,-1.40497
-2.87923,0.222265,1.12362,-1.15589
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.92789,-0.842882,1.87366,-1.70237
-2.18802,-1.23084,2.01312,-1.8043
-2.03846,-1.39194,2.00108,-1.78692
-2.52865,-0.568951,1.92224,-1.63995
-2.87923,0.222265,1.46858,-1.43338
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.73679,-1.00229,1.87366,-1.70237
-2.1047,-1.5089,2.01312,-1.8043
-2.14562,-1.20525,2.00108,-1.78692
-2.44853,-0.299625,1.92224,-1.63995
-2.75441,0.326918,1.46858,-1.43338
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.73679,-1.00229,1.87366,-1.70237
-2.1047,-1.5089,2.01312,-1.8043
-2.14562,-1.20525,1.88028,-1.69893
-2.44853,-0.299625,1.18646,-1.28836
-2.75441,0.326918,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.97941,-0.924539,1.94351,-1.93732
-1.91209,-0.983649,1.97232,-1.91232
-2.17523,-1.25591,1.70571,-1.68134
-3.2224,0.960092,1.24205,-1.27096
-3.02938,0.808328,1.12362,-1.15589
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95537,-0.796797,1.68162,-1.3171
-1.8726,-1.4816,2.09114,-1.92519
-1.96834,-1.60108,1.58967,-1.55236
-3.11668,0.933512,1.17892,-1.21967
-2.89149,0.656301,1.02078,-1.00406
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95537,-0.796797,1.68162,-1.3171
-1.8726,-1.4816,2.09114,-1.92519
-1.96834,-1.60108,1.58967,-1.55236
-3.11668,0.933512,1.17892,-1.21967
-2.89149,0.656301,1.02078,-1.00406
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.84659,-0.973848,1.68162,-1.3171
-1.87621,-1.47859,2.09114,-1.92519
-2.40149,-1.15925,1.75669,-1.73171
-2.48515,-0.947799,1.17892,-1.21967
-2.62636,-0.294599,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.96186,-0.750267,1.68162,-1.3171
-2.79859,0.734045,2.09114,-1.92519
-3.74664,1.9979,1.75669,-1.73171
-3.3202,1.25162,1.17892,-1.21967
-3.05514,0.890043,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.96186,-0.750267,1.87366,-1.70237
-2.79859,0.734045,2.10168,-1.88782
-3.74664,1.9979,1.88028,-1.69893
-3.3202,1.25162,1.20041,-1.17457
-3.05514,0.890043,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.92789,-0.842882,1.87366,-1.70237
-2.12813,-1.35882,2.10168,-1.88782
-3.0538,0.292506,1.88028,-1.69893
-2.99578,0.82326,1.20041,-1.17457
-3.02012,0.787456,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.91946,-0.95683,1.87366,-1.70237
-2.0798,-1.1661,2.10168,-1.88782
-2.23093,-1.44145,1.88028,-1.69893
-2.56027,-1.04685,1.20041,-1.17457
-2.7989,-0.108724,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.76345,-0.887584,1.89305,-1.86369
-1.80759,-1.44686,2.01312,-1.8043
-2.07764,-1.58837,2.00108,-1.78692
-2.31207,-1.26441,1.88028,-1.69893
-2.48515,-0.947799,1.46858,-1.43338
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.76345,-0.887584,1.68227,-1.30038
-1.80759,-1.44686,2.09579,-1.94768
-2.07764,-1.58837,1.74244,-1.97748
-2.31207,-1.26441,1.56482,-1.74197
-2.48515,-0.947799,1.40285,-1.48031
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.92192,-0.816629,1.68227,-1.30038
-1.87277,-1.0861,2.09579,-1.94768
-1.90107,-1.59364,1.74244,-1.97748
-1.977,-1.99495,1.56482,-1.74197
-2.48829,-0.676079,1.40285,-1.48031
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.92192,-0.816629,1.61812,-1.26218
-1.87277,-1.0861,2.12026,-2.02384
-1.90107,-1.59364,1.69027,-1.61422
-1.977,-1.99495,1.68216,-1.62213
-2.48829,-0.676079,1.53945,-1.45865
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.89071,-0.89215,1.7113,-1.39454
-1.91048,-1.42747,2.12147,-2.03441
-1.95858,-1.93481,1.65626,-1.80215
-2.15059,-1.83698,0.966097,-0.949429
-2.27428,-1.42207,0.881204,-0.790349
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95194,-0.771357,1.87366,-1.70237
-2.12813,-1.35882,1.90299,-1.86868
-3.0538,0.292506,1.903,-2.18581
-2.99578,0.82326,1.37088,-1.63041
-3.08131,0.66825,1.1614,-1.16622
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.98491,-0.85431,1.87366,-1.70237
-1.977,-1.99495,1.90299,-1.86868
-1.96834,-1.60108,1.903,-2.18581
-3.08231,0.761048,1.37088,-1.63041
-2.98639,0.776186,1.1614,-1.16622
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.87277,-1.0861,1.68162,-1.3171
-2.46592,-0.735964,2.09114,-1.92519
-3.21854,1.37196,1.75669,-1.73171
-3.4957,1.7352,1.12369,-1.3051
-3.3202,1.25162,1.02078,-1.00406
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.81823,-1.23053,1.68162,-1.3171
-2.03194,-2.04871,2.09114,-1.92519
-2.46592,-0.735964,1.75669,-1.73171
-3.1896,1.05237,1.12369,-1.3051
-3.01884,0.894719,1.02078,-1.00406
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.93128,-1.09101,1.7113,-1.39454
-2.03194,-2.04871,2.12147,-2.03441
-2.46592,-0.735964,1.69469,-1.63366
-3.16777,1.03851,0.966097,-0.949429
-2.93259,0.669591,0.881204,-0.790349
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.85911,-0.845287,1.68162,-1.3171
-1.78197,-1.12055,2.09114,-1.92519
-1.91424,-1.52565,1.98746,-1.89744
-2.074,-1.88094,1.76463,-1.56851
-2.041,-2.13732,1.14958,-1.23598
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95194,-0.771357,1.68162,-1.3171
-1.92543,-1.01498,2.09114,-1.92519
-1.87108,-1.6015,1.98746,-1.89744
-3.08231,0.761048,1.76463,-1.56851
-2.98639,0.776186,1.14958,-1.23598
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.01031,-0.308813,1.68162,-1.3171
-2.28051,-0.0898662,2.09114,-1.92519
-3.21854,1.37196,1.98746,-1.89744
-3.4957,1.7352,1.76463,-1.56851
-3.3202,1.25162,1.14958,-1.23598
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.96427,-0.744517,1.87366,-1.70237
-2.02304,-0.964098,2.09169,-1.78606
-2.09031,-1.42862,1.85665,-1.89803
-2.27428,-1.42207,1.37088,-1.63041
-2.51616,-0.597496,1.1614,-1.16622
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.99463,-1.00915,1.7113,-1.39454
-2.97677,-0.3851,2.08897,-2.11679
-3.26997,-0.236259,1.70832,-1.65901
-3.23783,-0.0184332,0.966097,-0.949429
-3.01051,0.240783,0.881204,-0.790349
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.96427,-0.744517,1.73685,-1.24976
-1.93949,-0.8873,2.12081,-1.78793
-2.27428,-1.42207,2.07611,-2.07861
-2.57967,-0.224428,1.41697,-1.56284
-2.88786,0.364302,1.03618,-0.982697
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.89686,-0.873218,1.61812,-1.26218
-2.78722,-0.360961,2.17762,-2.06962
-3.16266,0.318783,2.22501,-2.15896
-3.19577,0.742732,2.06888,-2.11084
-2.97555,0.688516,1.27089,-1.24842
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.81843,-0.580579,1.92685,-1.85016
-1.72188,-2.169,2.17992,-2.32007
-2.14096,-1.90107,1.55873,-1.69418
-2.29743,-0.631658,1.30656,-1.41702
-2.98254,0.267085,1.0961,-1.1134
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
0.17969,-2.77534,1.92685,-1.85016
1.01199,-3.23098,2.17992,-2.32007
1.96471,-3.85751,1.55873,-1.69418
2.29167,-4.23656,1.30656,-1.41702
3.04466,-5.02948,1.0961,-1.1134
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.870528,-1.82975,1.92685,-1.85016
2.18831,-4.02855,2.17992,-2.32007
2.65424,-4.57439,1.55873,-1.69418
2.92832,-4.97603,1.30656,-1.41702
3.21416,-5.37961,1.0961,-1.1134
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.17969,-2.77534,1.87366,-1.70237
1.01199,-3.23098,2.23501,-2.13664
2.04265,-3.94951,1.86356,-1.79996
2.60441,-4.6263,1.50643,-1.42852
3.01917,-5.15388,1.3018,-1.13499
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.17969,-2.77534,1.87366,-1.70237
1.01199,-3.23098,2.23501,-2.13664
1.96471,-3.85751,1.86356,-1.79996
2.29167,-4.23656,1.50643,-1.42852
2.60441,-4.6263,1.3018,-1.13499
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.17969,-2.77534,1.74005,-1.59292
1.01199,-3.23098,2.23401,-1.98384
1.96471,-3.85751,1.9494,-2.01705
2.29167,-4.23656,1.12362,-1.15589
2.60441,-4.6263,0.989296,-0.968883
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.17969,-2.77534,2.17368,-2.06607
1.01199,-3.23098,2.24706,-2.18697
1.96471,-3.85751,2.07277,-2.09589
2.29167,-4.23656,1.83093,-1.95661
2.60441,-4.6263,1.15732,-1.19689
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.855832,-1.80005,2.17762,-2.06962
2.18831,-4.02855,2.22501,-2.15896
2.65424,-4.57439,2.19425,-2.1847
2.92832,-4.97603,2.06888,-2.11084
3.19556,-5.35427,1.73308,-1.79182
