robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.93847,0.444772,-3.36269,-0.275677
-1.36283,-2.1045,0.829028,2.45003
5,5,-5,-5
2.95808,0.43595,-3.53863,-0.218328
-1.35927,-2.08606,0.71515,2.40948
5,5,-5,-5
2.97793,0.427122,-3.71609,-0.167653
-1.35492,-2.06816,0.597078,2.36149
5,5,-5,-5
2.99786,0.418357,-3.89519,-0.123589
-1.35024,-2.05025,0.474998,2.30571
5,5,-5,-5
3.01774,0.409724,-4.07602,-0.0861149
-1.34563,-2.0318,0.349037,2.24173
5,5,-5,-5
3.03739,0.401288,-4.25872,-0.0552546
-1.34151,-2.01227,0.219274,2.16905
5,5,-5,-5
3.05666,0.393111,-4.44341,-0.0310763
-1.33828,-1.99112,0.0857362,2.08715
5,5,-5,-5
3.07539,0.385254,-4.63019,-0.0136943
-1.33632,-1.96779,-0.0515966,1.99539
5,5,-5,-5
3.09342,0.377775,-4.81921,-0.00326972
-1.336,-1.94174,-0.192791,1.89312
5,5,-5,-5
3.1106,0.370728,-5.01054,-1.11151e-05
-1.33769,-1.91241,-0.337956,1.77958
5,5,-5,-5
3.12782,0.363737,-5.21798,-0.0047539
-1.33698,-1.88695,-0.499486,1.64927
5,5,-5,-5
3.14575,0.356535,-5.44852,-0.0201581
-1.33115,-1.86998,-0.684368,1.49734
5,5,-5,-5
3.16388,0.349336,-5.69197,-0.0481132
-1.32297,-1.85706,-0.884264,1.3252
5,5,-5,-5
3.18169,0.342346,-5.93808,-0.0887872
-1.31511,-1.8437,-1.09044,1.13613
5,5,-5,-5
3.19865,0.335761,-6.17683,-0.140465
-1.31017,-1.82539,-1.29395,0.935415
5,5,-5,-5
3.21423,0.329771,-6.39861,-0.199596
-1.31063,-1.79758,-1.48585,0.730306
5,5,-5,-5
3.22792,0.324562,-6.59441,-0.261029
-1.31882,-1.75562,-1.65734,0.529711
5,5,-5,-5
3.23917,0.320313,-6.75582,-0.318429
