robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.93298,0.447262,-3.69178,-0.174179
-1.33296,-2.16076,0.495177,2.55885
5,5,-5,-5
2.96265,0.433906,-4.22547,-0.0603535
-1.28469,-2.2043,0.0204539,2.58012
5,5,-5,-5
3.00156,0.416745,-4.77731,-0.00496153
-1.22704,-2.2514,-0.474089,2.54107
5,5,-5,-5
3.0429,0.398937,-5.33411,-0.0111757
-1.16675,-2.29898,-0.975609,2.43901
5,5,-5,-5
3.0798,0.383417,-5.88238,-0.0784758
-1.11068,-2.3442,-1.4709,2.27499
5,5,-5,-5
3.10527,0.372908,-6.40918,-0.202687
-1.06573,-2.38441,-1.94727,2.05372
5,5,-5,-5
3.11229,0.37004,-6.90297,-0.37629
-1.03887,-2.41706,-2.3934,1.78327
5,5,-5,-5
3.0939,0.377578,-7.35428,-0.588952
-1.03699,-2.43947,-2.79996,1.47458
5,5,-5,-5
3.04334,0.398751,-7.75615,-0.828232
-1.06679,-2.44849,-3.16012,1.14066
5,5,-5,-5
2.95423,0.437672,-8.10425,-1.08035
-1.1346,-2.44008,-3.46964,0.795909
5,5,-5,-5
2.81938,0.500568,-8.41207,-1.34517
-1.24694,-2.40891,-3.74089,0.43813
5,5,-5,-5
2.64324,0.590276,-8.69133,-1.62745
-1.39902,-2.35254,-3.98493,0.0606971
5,5,-5,-5
2.43754,0.706543,-8.93827,-1.91941
-1.57955,-2.27054,-4.19855,-0.327227
5,5,-5,-5
2.21395,0.848142,-9.15083,-2.21243
-1.77731,-2.16348,-4.38014,-0.715597
5,5,-5,-5
1.9837,1.01228,-9.32863,-2.4974
-1.98156,-2.03349,-4.52966,-1.09387
5,5,-5,-5
1.75709,1.19427,-9.47275,-2.76516
-2.18249,-1.88464,-4.64843,-1.45139
5,5,-5,-5
1.54316,1.38748,-9.58549,-3.00668
-2.37158,-1.72295,-4.73889,-1.77765
5,5,-5,-5
1.34934,1.58347,-9.66991,-3.2134
