robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.97462,-0.681161,1.5729,-1.20901
-1.92543,-1.01498,1.97013,-1.87959
-1.91075,-1.49833,1.75302,-1.7331
-1.97498,-1.56948,1.45453,-1.47952
-2.38198,-0.56443,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.41385,-0.87938
-1.92543,-1.01498,1.62228,-1.15052
-1.96364,-1.36793,1.83767,-1.39935
-2.6334,-0.101848,1.89859,-1.75989
-2.73475,0.242472,1.35487,-1.49049
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.96427,-0.744517,1.41385,-0.87938
-1.88528,-1.15918,1.62228,-1.15052
-1.9554,-1.30274,1.83767,-1.39935
-2.01146,-1.35243,1.89859,-1.75989
-3.02938,0.808328,1.35487,-1.49049
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.97462,-0.681161,1.41385,-0.87938
-1.92543,-1.01498,1.62228,-1.15052
-1.91075,-1.49833,1.83767,-1.39935
-1.97498,-1.56948,1.89859,-1.75989
-2.38198,-0.56443,1.35487,-1.49049
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.9583,-0.70909,1.41385,-0.87938
-1.92789,-0.842882,1.62228,-1.15052
-1.93128,-1.29616,1.83767,-1.39935
-3.19075,1.00639,1.89859,-1.75989
-2.96408,0.692144,1.35487,-1.49049
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.41385,-0.87938
-1.92543,-1.01498,1.62228,-1.15052
-1.9247,-1.44917,1.83767,-1.39935
-2.57967,-0.224428,1.89859,-1.75989
-2.728,0.258373,1.35487,-1.49049
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95663,-0.70916,1.41385,-0.87938
-1.86867,-1.22302,1.62228,-1.15052
-2.60361,-0.132996,1.83767,-1.39935
-3.20672,1.04198,1.89859,-1.75989
-3.17951,1.13699,1.35487,-1.49049
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.26545,-0.852208
-1.92543,-1.01498,1.97013,-1.87959
-1.9247,-1.44917,1.70073,-1.83702
-2.57967,-0.224428,1.45453,-1.47952
-2.728,0.258373,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.87856,-1.60643
-1.92543,-1.01498,1.91216,-2.04573
-1.96364,-1.36793,1.82353,-2.041
-2.6334,-0.101848,1.326,-1.4432
-2.73475,0.242472,1.06207,-1.0938
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.9889,-0.68993,1.87856,-1.60643
-1.92543,-1.01498,1.91216,-2.04573
-1.89241,-1.36954,1.82353,-2.041
-1.97392,-1.44938,1.326,-1.4432
-2.06033,-1.39803,1.06207,-1.0938
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95663,-0.70916,1.87856,-1.60643
-1.86867,-1.22302,1.91216,-2.04573
-2.60361,-0.132996,1.82353,-2.041
-3.20672,1.04198,1.326,-1.4432
-3.17951,1.13699,1.06207,-1.0938
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.97462,-0.681161,1.55957,-0.987791
-1.92543,-1.01498,1.91914,-1.37558
-1.91075,-1.49833,2.05531,-1.57003
-1.97498,-1.56948,1.81914,-1.44225
-2.38198,-0.56443,1.31686,-1.11273
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.94962,-0.809488,1.55957,-0.987791
-1.92543,-1.01498,1.91914,-1.37558
-1.89241,-1.36954,2.05531,-1.57003
-1.97392,-1.44938,1.81914,-1.44225
-2.01126,-1.46879,1.31686,-1.11273
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.58607,-0.95803
-1.92543,-1.01498,1.91914,-1.37558
-1.9247,-1.44917,2.05531,-1.57003
-2.57967,-0.224428,1.88441,-1.44252
-2.728,0.258373,1.24308,-1.1334
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.84744,-0.805972,1.58607,-0.95803
-1.85687,-1.04827,1.91914,-1.37558
-1.89241,-1.36954,2.05531,-1.57003
-1.97392,-1.44938,1.88441,-1.44252
-1.97792,-1.34752,1.24308,-1.1334
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.9889,-0.68993,1.87856,-1.60643
-1.92543,-1.01498,1.91216,-2.04573
-1.89241,-1.36954,1.80281,-1.99561
-1.97392,-1.44938,1.46336,-1.39112
-2.06033,-1.39803,0.918966,-0.789545
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,2.11734,-1.80035
-1.92543,-1.01498,1.97013,-1.87959
-1.9247,-1.44917,1.70073,-1.83702
-2.57967,-0.224428,1.45453,-1.47952
-2.728,0.258373,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.8478,-0.929764,2.11734,-1.80035
-1.85687,-1.04827,1.97013,-1.87959
-1.89241,-1.36954,1.70073,-1.83702
-1.97392,-1.44938,1.45453,-1.47952
-1.97792,-1.34752,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.96427,-0.744517,2.11734,-1.80035
-1.88528,-1.15918,1.97013,-1.87959
-1.9554,-1.30274,1.70073,-1.83702
-2.01146,-1.35243,1.45453,-1.47952
-3.02938,0.808328,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.00521,-0.813857,2.11734,-1.80035
-1.84381,-1.20388,1.97013,-1.87959
-2.00936,-1.23615,1.70073,-1.83702
-3.07224,0.607259,1.45453,-1.47952
-2.96408,0.692144,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95116,-0.701925,2.11734,-1.80035
-1.92789,-0.842882,1.97013,-1.87959
-1.97272,-1.28226,1.70073,-1.83702
-3.20672,1.04198,1.45453,-1.47952
-3.02557,0.802831,1.1797,-1.15723
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95116,-0.701925,1.56316,-0.850643
-1.95297,-0.833839,1.91914,-1.37558
-1.97272,-1.28226,2.05531,-1.57003
-3.20672,1.04198,1.81914,-1.44225
-2.96408,0.692144,1.31686,-1.11273
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95116,-0.701925,1.55957,-0.987791
-1.95297,-0.833839,1.77514,-1.22812
-1.97272,-1.28226,2.09482,-1.52946
-3.20672,1.04198,1.81914,-1.44225
-2.96408,0.692144,1.05698,-0.968234
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95194,-0.771357,1.63669,-1.23995
-1.94604,-1.28338,1.98142,-1.77995
-3.19075,1.00639,1.85207,-2.15685
-3.20672,1.04198,1.70263,-2.11763
-2.96408,0.692144,0.990036,-0.900024
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95194,-0.771357,1.63669,-1.23995
-1.92543,-1.01498,1.98142,-1.77995
-1.97319,-1.45278,1.85207,-2.15685
-1.9247,-1.44917,1.70263,-2.11763
-2.06033,-1.39803,0.990036,-0.900024
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95194,-0.771357,1.63669,-1.23995
-1.92543,-1.01498,1.98142,-1.77995
-1.97319,-1.45278,1.85207,-2.15685
-1.9247,-1.44917,1.70263,-2.11763
-2.06033,-1.39803,0.990036,-0.900024
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.63669,-1.23995
-1.92543,-1.01498,1.98142,-1.77995
-1.97319,-1.45278,1.85207,-2.15685
-1.9247,-1.44917,1.70263,-2.11763
-2.06033,-1.39803,0.990036,-0.900024
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.63669,-1.23995
-1.92543,-1.01498,1.98142,-1.77995
-1.97319,-1.45278,1.85207,-2.15685
-1.9247,-1.44917,1.70263,-2.11763
-2.06033,-1.39803,0.990036,-0.900024
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.8719,-0.836526,1.6447,-1.17666
-1.94604,-1.28338,2.01233,-1.67395
-3.19075,1.00639,2.20811,-2.11297
-3.20672,1.04198,1.90786,-2.09372
-3.02938,0.808328,1.80281,-1.99561
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.8719,-0.836526,1.71283,-1.58117
-1.94604,-1.28338,1.84284,-2.22534
-3.19075,1.00639,1.61637,-2.37884
-3.20672,1.04198,1.52403,-2.1875
-3.02938,0.808328,1.40071,-1.91825
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95116,-0.701925,1.46607,-0.974114
-1.92789,-0.842882,1.9969,-1.70127
-1.94604,-1.28338,2.21739,-1.94492
-3.19075,1.00639,1.54138,-1.4827
-3.20918,0.945816,0.860543,-0.855544
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.73679,-1.00229,1.62228,-1.15052
-1.76383,-1.21768,2.01233,-1.67395
-2.05793,-1.26029,2.20907,-2.35265
-3.07224,0.607259,1.72033,-2.04181
-2.97555,0.688516,1.32338,-1.52655
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.73679,-1.00229,1.62228,-1.15052
-1.76383,-1.21768,2.01233,-1.67395
-2.05793,-1.26029,2.20907,-2.35265
-3.07224,0.607259,1.72033,-2.04181
-2.97555,0.688516,1.32338,-1.52655
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.73679,-1.00229,1.4644,-0.976308
-1.76383,-1.21768,1.71332,-1.32615
-2.05793,-1.26029,2.22111,-2.03694
-3.07224,0.607259,1.36881,-1.66234
-2.97555,0.688516,1.3296,-1.74837
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.96427,-0.744517,1.62228,-1.15052
-1.88528,-1.15918,2.01233,-1.67395
-1.9554,-1.30274,2.13906,-2.20802
-2.01146,-1.35243,2.20811,-2.11297
-3.15795,0.722249,1.35487,-1.49049
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.92353,-0.659136,1.63236,-1.15182
-1.94604,-1.28338,2.27064,-2.24387
-3.19075,1.00639,2.15474,-2.42315
-3.20672,1.04198,2.01953,-2.27865
-3.02938,0.808328,1.38583,-1.44581
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.89597,-0.775915,1.19277,-0.677656
-1.85687,-1.04827,1.26545,-0.852208
-2.74111,-0.239502,1.97013,-1.87959
-3.17729,0.735417,1.78097,-2.00363
-3.02938,0.808328,1.59545,-1.69808
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95772,-0.70788,1.40393,-0.741746
-1.93379,-1.08535,1.43392,-0.931194
-1.9554,-1.30274,1.97013,-1.87959
-2.64421,-0.509391,1.88433,-1.93993
-2.88045,0.162876,1.19654,-1.15989
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.82616,-0.936385,1.38618,-0.77141
-1.9261,-1.1492,1.81684,-1.73535
-1.9554,-1.30274,1.31161,-1.33893
-2.53992,-0.20797,0.911547,-1.09591
-2.93809,0.244988,1.01705,-0.75727
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95116,-0.701925,1.61107,-1.14167
-1.92789,-0.842882,1.9944,-1.65979
-1.94604,-1.28338,2.37803,-2.19522
-3.34171,1.12657,2.27703,-2.3926
-2.96408,0.692144,1.36008,-1.43905
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.88491,-0.702704,1.61107,-1.14167
-1.94604,-1.28338,1.9944,-1.65979
-3.19075,1.00639,2.37803,-2.19522
-3.20672,1.04198,2.27703,-2.3926
-3.02938,0.808328,1.36008,-1.43905
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.2386,-0.194354,2.04014,-1.86014
-2.32672,0.175177,2.22156,-2.15995
-2.98033,0.946872,2.28003,-2.30468
-3.41525,1.66725,1.53107,-1.77405
-3.34635,1.47098,1.1027,-0.819656
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.2386,-0.194354,1.55957,-0.987791
-2.32672,0.175177,1.8107,-1.68537
-2.98033,0.946872,1.83986,-2.48744
-3.41525,1.66725,1.61637,-2.37884
-3.34635,1.47098,1.38552,-1.87432
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.32672,0.175177,1.62228,-1.15052
-2.98117,0.990701,2.15474,-2.42315
-3.41525,1.66725,1.88126,-2.11539
-3.60557,1.91699,1.17738,-1.60602
-3.34635,1.47098,1.08848,-1.22526
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.32672,0.175177,1.65776,-1.19584
-2.98117,0.990701,2.01233,-1.67395
-3.41525,1.66725,2.20907,-2.35265
-3.60557,1.91699,2.20811,-2.11297
-3.34635,1.47098,1.72033,-2.04181
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.62228,-1.15052
-1.87317,-0.97764,2.01233,-1.67395
-2.00936,-1.23615,2.40548,-2.51038
-3.08935,0.332145,1.70073,-1.83702
-2.97555,0.688516,1.45453,-1.47952
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95618,-0.815443,1.44985,-1.06767
-1.87317,-0.97764,1.50986,-1.16663
-2.00936,-1.23615,1.73627,-2.3154
-3.08935,0.332145,1.56917,-2.36364
-2.97555,0.688516,1.03478,-0.870679
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95116,-0.701925,1.6468,-1.81568
-1.83326,-0.717742,1.86839,-2.39858
-1.96108,-1.29068,1.84867,-2.67879
-3.20672,1.04198,1.47834,-2.35391
-2.96408,0.692144,1.20059,-1.64719
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.95116,-0.701925,1.6468,-1.81568
-1.83326,-0.717742,1.86839,-2.39858
-1.96108,-1.29068,1.84867,-2.67879
-3.20672,1.04198,1.47834,-2.35391
-2.96408,0.692144,1.20059,-1.64719
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17659,-0.306869,1.62228,-1.15052
-2.80871,0.705433,2.18393,-1.78701
-3.45045,1.72793,2.40548,-2.51038
-3.67683,2.07813,1.70073,-1.83702
-3.42434,1.5229,1.45453,-1.47952
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17659,-0.306869,2.01233,-1.67395
-2.80871,0.705433,2.43641,-2.46731
-3.45045,1.72793,2.20811,-2.11297
-3.67683,2.07813,1.32901,-1.47083
-3.42434,1.5229,0.993414,-0.92037
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.17659,-0.306869,1.63236,-1.15182
-2.80871,0.705433,2.40548,-2.51038
-3.45045,1.72793,2.15474,-2.42315
-3.67683,2.07813,1.80281,-1.99561
-3.42434,1.5229,1.36641,-1.36729
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.89597,-0.775915,1.55957,-0.987791
-1.85687,-1.04827,1.67776,-1.76891
-2.74972,-0.343901,1.7325,-2.47839
-3.17729,0.735417,1.68173,-2.50506
-3.15795,0.722249,1.38552,-1.87432
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-2.32672,0.175177,2.27535,-2.16474
