robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.87574,0.473688,-3.47181,-0.239261
-1.44499,-2.04252,0.683387,2.54181
5,5,-5,-5
2.83601,0.492544,-3.76633,-0.154583
-1.51789,-1.96581,0.415364,2.58648
5,5,-5,-5
2.79851,0.510741,-4.06861,-0.0875145
-1.58655,-1.89161,0.138303,2.61468
5,5,-5,-5
2.76167,0.528994,-4.37525,-0.0391848
-1.65351,-1.81753,-0.143699,2.62427
5,5,-5,-5
2.72397,0.548069,-4.68271,-0.0100774
-1.72123,-1.74109,-0.426446,2.6137
5,5,-5,-5
2.68389,0.568788,-4.98741,-1.58514e-05
-1.79202,-1.65972,-0.705732,2.58208
5,5,-5,-5
2.63997,0.592026,-5.28581,-0.00817533
-1.86808,-1.57073,-0.977444,2.52914
5,5,-5,-5
2.59076,0.618729,-5.57451,-0.0331154
-1.95146,-1.47132,-1.23765,2.4552
5,5,-5,-5
2.53487,0.649925,-5.85031,-0.0728337
-2.04399,-1.35856,-1.4827,2.36109
5,5,-5,-5
2.471,0.686747,-6.11031,-0.124838
-2.14729,-1.22934,-1.70928,2.24813
5,5,-5,-5
2.39711,0.73093,-6.36972,-0.191272
-2.26407,-1.07832,-1.93329,2.11482
5,5,-5,-5
2.31382,0.782838,-6.6385,-0.276092
-2.39274,-0.904846,-2.16573,1.9587
5,5,-5,-5
2.2238,0.841549,-6.90637,-0.377689
-2.52845,-0.712835,-2.39656,1.78139
5,5,-5,-5
2.12963,0.905981,-7.16365,-0.492381
-2.6667,-0.506522,-2.61635,1.58658
5,5,-5,-5
2.03381,0.974867,-7.40158,-0.614523
-2.80343,-0.290477,-2.81659,1.37993
5,5,-5,-5
1.93868,1.04673,-7.61249,-0.736795
-2.9351,-0.0696129,-2.98984,1.16877
5,5,-5,-5
1.84647,1.11989,-7.78976,-0.850635
-3.05873,0.150836,-3.12978,0.961709
5,5,-5,-5
1.75921,1.19247,-7.9277,-0.94678
