robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.42072,0.255966,-2.84963,-0.486034
-0.80763,-2.41257,1.29184,2.31544
5,5,-5,-5
3.9486,0.111794,-2.55841,-0.63667
-0.219995,-2.64915,1.58957,2.15514
5,5,-5,-5
4.49378,0.0256924,-2.29736,-0.793367
0.387969,-2.82779,1.85246,1.99571
5,5,-5,-5
5.0463,0.000214395,-2.05106,-0.962207
1.0056,-2.94473,2.09944,1.82587
5,5,-5,-5
5.59592,0.0356387,-1.80626,-1.15292
1.62181,-2.99858,2.34724,1.63068
5,5,-5,-5
6.13255,0.129955,-1.55251,-1.37856
2.22563,-2.9903,2.60979,1.39187
5,5,-5,-5
6.64681,0.278982,-1.28318,-1.65557
2.80665,-2.92308,2.89707,1.0877
5,5,-5,-5
7.13044,0.476591,-0.997126,-2.00384
3.35554,-2.80216,3.21335,0.692812
5,5,-5,-5
7.57665,0.715039,-0.701173,-2.44655
3.86437,-2.63444,3.55444,0.178282
5,5,-5,-5
7.98037,0.985355,-0.41346,-3.00911
4.32687,-2.42813,3.9041,-0.487463
5,5,-5,-5
8.34716,1.28564,-0.162699,-3.73488
4.74793,-2.18502,4.23642,-1.35838
5,5,-5,-5
8.68144,1.61666,-0.0138155,-4.62856
5.13244,-1.90536,4.4821,-2.44069
5,5,-5,-5
8.97882,1.97196,-0.0408729,-5.63801
5.47659,-1.59657,4.55759,-3.67482
5,5,-5,-5
9.23638,2.34424,-0.293359,-6.68746
5.77805,-1.26685,4.40485,-4.97667
5,5,-5,-5
9.4528,2.72567,-0.784253,-7.6884
6.03616,-0.924885,4.00387,-6.24832
5,5,-5,-5
9.6283,3.10822,-1.48567,-8.55662
6.25185,-0.579541,3.37756,-7.39516
5,5,-5,-5
9.76462,3.48395,-2.33425,-9.2301
6.4276,-0.239525,2.58661,-8.34401
5,5,-5,-5
9.86484,3.8453,-3.24478,-9.6818
6.56726,0.0868463,1.71593,-9.05623
