robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.02611,0.406118,-3.42155,-0.255689
-1.31189,-2.08019,0.764347,2.47895
5,5,-5,-5
3.15885,0.351328,-3.65884,-0.183228
-1.22518,-2.0529,0.584894,2.46077
5,5,-5,-5
3.30746,0.295183,-3.89948,-0.122619
-1.11794,-2.03201,0.400421,2.42902
5,5,-5,-5
3.46141,0.242611,-4.14283,-0.0740211
-1.00326,-2.00833,0.211287,2.38395
5,5,-5,-5
3.60966,0.197192,-4.38828,-0.0375609
-0.894412,-1.97382,0.0178891,2.32584
5,5,-5,-5
3.74077,0.161164,-4.63518,-0.0133268
-0.804755,-1.92167,-0.179336,2.25502
5,5,-5,-5
3.84308,0.135688,-4.8829,-0.00137141
-0.747467,-1.84595,-0.379915,2.1719
5,5,-5,-5
3.9049,0.121399,-5.13079,-0.00171088
-0.735274,-1.74108,-0.583339,2.07692
5,5,-5,-5
3.91467,0.119216,-5.37821,-0.0143247
-0.78011,-1.60098,-0.789066,1.97056
5,5,-5,-5
3.86116,0.131422,-5.62452,-0.0391562
-0.892709,-1.41799,-0.996525,1.85336
5,5,-5,-5
3.72862,0.164342,-5.89644,-0.0810159
-1.09274,-1.16025,-1.23201,1.71985
5,5,-5,-5
3.52122,0.223683,-6.20741,-0.147974
-1.37045,-0.811485,-1.5086,1.56116
5,5,-5,-5
3.2587,0.31301,-6.53686,-0.242054
-1.69216,-0.3863,-1.80578,1.37563
5,5,-5,-5
2.96126,0.434528,-6.86471,-0.360729
-2.02737,0.0975688,-2.10355,1.16614
5,5,-5,-5
2.64886,0.587278,-7.17232,-0.496552
-2.35105,0.617839,-2.38328,0.940495
5,5,-5,-5
2.34029,0.766094,-7.44318,-0.637562
-2.64514,1.14752,-2.62848,0.711016
5,5,-5,-5
2.05227,0.961325,-7.66327,-0.768337
-2.89928,1.65566,-2.82511,0.49349
5,5,-5,-5
1.79864,1.15926,-7.82062,-0.87155
