robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.37968,0.269823,-3.3717,-0.272565
-0.812523,-2.45514,0.968756,2.20946
5,5,-5,-5
3.93329,0.115111,-3.55306,-0.213941
-0.151521,-2.76834,0.972608,1.9117
5,5,-5,-5
4.54607,0.0206477,-3.73385,-0.162971
0.580726,-3.02501,0.947624,1.59311
5,5,-5,-5
5.17714,0.0031389,-3.91575,-0.118976
1.33931,-3.2017,0.891367,1.25639
5,5,-5,-5
5.78304,0.0616954,-4.10053,-0.0815706
2.07574,-3.29329,0.801385,0.903957
5,5,-5,-5
6.32284,0.178164,-4.29,-0.0506671
2.74319,-3.3127,0.675233,0.537963
5,5,-5,-5
6.76206,0.320774,-4.486,-0.0264894
3.30057,-3.28729,0.510507,0.160292
5,5,-5,-5
7.07361,0.450258,-4.69038,-0.00959544
3.71367,-3.25256,0.304868,-0.227454
5,5,-5,-5
7.23512,0.527388,-4.90494,-0.000903727
3.95281,-3.24441,0.0560876,-0.623967
5,5,-5,-5
7.2231,0.521403,-5.13139,-0.00172672
3.98729,-3.29036,-0.237905,-1.02826
5,5,-5,-5
6.99186,0.413879,-5.37847,-0.0143446
3.76446,-3.40501,-0.590416,-1.45467
5,5,-5,-5
6.53473,0.241366,-5.64835,-0.0422145
3.2801,-3.55434,-1.01035,-1.91007
5,5,-5,-5
5.88437,0.0788324,-5.93267,-0.0877575
2.5745,-3.6688,-1.4899,-2.38162
5,5,-5,-5
5.08777,0.000770371,-6.22294,-0.151865
1.70261,-3.679,-2.01711,-2.85575
5,5,-5,-5
4.21107,0.0626337,-6.51083,-0.233723
0.738456,-3.53472,-2.57621,-3.31897
5,5,-5,-5
3.3332,0.286003,-6.78839,-0.330774
-0.231525,-3.2201,-3.14831,-3.75858
5,5,-5,-5
2.53139,0.651899,-7.0483,-0.43881
-1.12315,-2.76047,-3.71251,-4.16339
5,5,-5,-5
1.86534,1.10463,-7.28407,-0.552191
