robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.93395,0.446819,-3.51184,-0.226596
-1.33424,-2.1575,0.785499,2.32935
5,5,-5,-5
2.96613,0.432355,-3.85575,-0.132692
-1.28932,-2.19275,0.600479,2.13491
5,5,-5,-5
3.00844,0.413751,-4.21317,-0.0622975
-1.23627,-2.22868,0.385348,1.90076
5,5,-5,-5
3.05343,0.394474,-4.57672,-0.0179489
-1.181,-2.2644,0.143883,1.63006
5,5,-5,-5
3.09356,0.37772,-4.93863,-0.000376583
-1.12946,-2.29924,-0.118429,1.32839
5,5,-5,-5
3.12115,0.366435,-5.29114,-0.00848362
-1.08769,-2.33276,-0.394642,1.00358
5,5,-5,-5
3.12851,0.363458,-5.62673,-0.039435
-1.06169,-2.36458,-0.676655,0.665353
5,5,-5,-5
3.108,0.371788,-5.93842,-0.0888529
-1.0573,-2.39411,-0.95557,0.324905
5,5,-5,-5
3.05222,0.394984,-6.21992,-0.151104
-1.08,-2.4201,-1.22204,-0.00555713
5,5,-5,-5
2.95423,0.437672,-6.46571,-0.219656
-1.1346,-2.44008,-1.46659,-0.313303
5,5,-5,-5
2.80355,0.508273,-6.67676,-0.289537
-1.22142,-2.45815,-1.68593,-0.592095
5,5,-5,-5
2.604,0.611469,-6.8598,-0.358757
-1.3313,-2.47291,-1.88347,-0.844698
5,5,-5,-5
2.3709,0.747019,-7.01844,-0.425518
-1.45426,-2.47294,-2.06049,-1.07259
5,5,-5,-5
2.11943,0.913151,-7.1562,-0.488814
-1.58146,-2.44891,-2.2189,-1.27815
5,5,-5,-5
1.864,1.10571,-7.27645,-0.548284
-1.70615,-2.39487,-2.36109,-1.46439
5,5,-5,-5
1.61752,1.31776,-7.38242,-0.604082
-1.82446,-2.3089,-2.48982,-1.63487
5,5,-5,-5
1.39089,1.53961,-7.47718,-0.656777
-1.93577,-2.19313,-2.60811,-1.7935
5,5,-5,-5
1.19251,1.75916,-7.56368,-0.707267
