robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.11199,0.370161,-2.96915,-0.431014
-1.13247,-2.27268,0.945407,2.67966
5,5,-5,-5
3.30804,0.294973,-2.75586,-0.53191
-0.89543,-2.41258,0.927768,2.84905
5,5,-5,-5
3.50708,0.228084,-2.54824,-0.64238
-0.654423,-2.54354,0.886566,2.99109
5,5,-5,-5
3.70875,0.16961,-2.3462,-0.762389
-0.409806,-2.66544,0.822703,3.10517
5,5,-5,-5
3.91269,0.119655,-2.14971,-0.891976
-0.161945,-2.77816,0.736979,3.19055
5,5,-5,-5
4.11856,0.0783071,-1.95878,-1.03125
0.0887897,-2.88159,0.630101,3.24633
5,5,-5,-5
4.32598,0.0456389,-1.77346,-1.18038
0.342025,-2.97564,0.5027,3.27148
5,5,-5,-5
4.53458,0.0217083,-1.59391,-1.3396
0.597383,-3.06025,0.355348,3.26479
5,5,-5,-5
4.74401,0.00655723,-1.42032,-1.50917
0.854486,-3.13535,0.188573,3.2249
5,5,-5,-5
4.95389,0.000212591,-1.253,-1.68941
1.11295,-3.20091,0.00288574,3.15029
5,5,-5,-5
5.16813,0.00282762,-1.09356,-1.87915
1.37741,-3.2576,-0.199194,3.04021
5,5,-5,-5
5.3887,0.0151316,-0.943381,-2.07701
1.65025,-3.30511,-0.415002,2.89499
5,5,-5,-5
5.61228,0.0376307,-0.802597,-2.28305
1.92772,-3.34231,-0.643905,2.71443
5,5,-5,-5
5.83557,0.0703119,-0.671404,-2.49735
2.20601,-3.36863,-0.885344,2.49807
5,5,-5,-5
6.05529,0.112633,-0.550089,-2.72002
2.48134,-3.38406,-1.13878,2.2452
5,5,-5,-5
6.2683,0.163534,-0.439035,-2.9512
2.75001,-3.38915,-1.40367,1.95487
5,5,-5,-5
6.47161,0.221469,-0.338723,-3.191
3.00842,-3.38495,-1.67934,1.62593
5,5,-5,-5
6.66243,0.284458,-0.249742,-3.43954
3.25317,-3.373,-1.96503,1.25704
