robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.42072,0.255966,-2.96915,-0.431014
-0.80763,-2.41257,0.945407,2.67966
5,5,-5,-5
3.9486,0.111794,-2.75586,-0.53191
-0.219995,-2.64915,0.927768,2.84905
5,5,-5,-5
4.49378,0.0256924,-2.54824,-0.64238
0.387969,-2.82779,0.886566,2.99109
5,5,-5,-5
5.0463,0.000214395,-2.3462,-0.762389
1.0056,-2.94473,0.822703,3.10517
5,5,-5,-5
5.59592,0.0356387,-2.14971,-0.891976
1.62181,-2.99858,0.736979,3.19055
5,5,-5,-5
6.13255,0.129955,-1.95878,-1.03125
2.22563,-2.9903,0.630101,3.24633
5,5,-5,-5
6.64681,0.278982,-1.77346,-1.18038
2.80665,-2.92308,0.5027,3.27148
5,5,-5,-5
7.13044,0.476591,-1.59391,-1.3396
3.35554,-2.80216,0.355348,3.26479
5,5,-5,-5
7.57665,0.715039,-1.42032,-1.50917
3.86437,-2.63444,0.188573,3.2249
5,5,-5,-5
7.98037,0.985355,-1.253,-1.68941
4.32687,-2.42813,0.00288574,3.15029
5,5,-5,-5
8.34716,1.28564,-1.09356,-1.87915
4.74793,-2.18502,-0.199194,3.04021
5,5,-5,-5
8.68144,1.61666,-0.943381,-2.07701
5.13244,-1.90536,-0.415002,2.89499
5,5,-5,-5
8.97882,1.97196,-0.802597,-2.28305
5.47659,-1.59657,-0.643905,2.71443
5,5,-5,-5
9.23638,2.34424,-0.671404,-2.49735
5.77805,-1.26685,-0.885344,2.49807
5,5,-5,-5
9.4528,2.72567,-0.550089,-2.72002
6.03616,-0.924885,-1.13878,2.2452
5,5,-5,-5
9.6283,3.10822,-0.439035,-2.9512
6.25185,-0.579541,-1.40367,1.95487
5,5,-5,-5
9.76462,3.48395,-0.338723,-3.191
6.4276,-0.239525,-1.67934,1.62593
5,5,-5,-5
9.86484,3.8453,-0.249742,-3.43954
6.56726,0.0868463,-1.96503,1.25704
5,5,-5,-5
