robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.37968,0.269823,-3.5942,-0.201697
-0.812523,-2.45514,0.609609,2.50534
5,5,-5,-5
3.93329,0.115111,-4.04214,-0.0926079
-0.151521,-2.76834,0.238709,2.49087
5,5,-5,-5
4.54607,0.0206477,-4.51655,-0.0234274
0.580726,-3.02501,-0.160565,2.43124
5,5,-5,-5
5.17714,0.0031389,-5.00001,-1.11626e-11
1.33931,-3.2017,-0.572355,2.3229
5,5,-5,-5
5.78304,0.0616954,-5.47431,-0.0225474
2.07574,-3.29329,-0.979733,2.16807
5,5,-5,-5
6.32284,0.178164,-5.92171,-0.0856883
2.74319,-3.3127,-1.36598,1.97473
5,5,-5,-5
6.76206,0.320774,-6.3261,-0.17906
3.30057,-3.28729,-1.7157,1.75595
5,5,-5,-5
7.07361,0.450258,-6.67371,-0.288451
3.71367,-3.25256,-2.01561,1.5287
5,5,-5,-5
7.23512,0.527388,-6.95326,-0.397307
3.95281,-3.24441,-2.25465,1.3124
5,5,-5,-5
7.2231,0.521403,-7.15541,-0.488436
3.98729,-3.29036,-2.42359,1.12707
5,5,-5,-5
6.99186,0.413879,-7.28299,-0.551633
3.76446,-3.40501,-2.52459,0.983831
5,5,-5,-5
6.53473,0.241366,-7.35096,-0.587178
3.2801,-3.55434,-2.57118,0.880371
5,5,-5,-5
5.88437,0.0788324,-7.3681,-0.596353
2.5745,-3.6688,-2.57107,0.813806
5,5,-5,-5
5.08777,0.000770371,-7.34216,-0.582502
1.70261,-3.679,-2.53113,0.779125
5,5,-5,-5
4.21107,0.0626337,-7.28023,-0.550217
0.738456,-3.53472,-2.45768,0.770025
5,5,-5,-5
3.3332,0.286003,-7.1891,-0.504687
-0.231525,-3.2201,-2.35685,0.779572
5,5,-5,-5
2.53139,0.651899,-7.07561,-0.45117
-1.12315,-2.76047,-2.23487,0.800741
5,5,-5,-5
1.86534,1.10463,-6.94682,-0.394578
