robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.89859,0.46303,-3.43038,-0.252761
-1.37742,-2.12844,0.740273,2.50508
5,5,-5,-5
2.88045,0.471477,-3.69088,-0.174423
-1.38794,-2.13252,0.524844,2.51402
5,5,-5,-5
2.86377,0.479324,-3.96347,-0.10862
-1.39746,-2.13638,0.297358,2.50775
5,5,-5,-5
2.84746,0.487065,-4.24139,-0.057884
-1.4067,-2.14013,0.0635933,2.48517
5,5,-5,-5
2.83048,0.495204,-4.51756,-0.0233296
-1.41633,-2.14385,-0.170235,2.44665
5,5,-5,-5
2.81176,0.504266,-4.78473,-0.00463623
-1.42704,-2.14763,-0.39767,2.39405
5,5,-5,-5
2.79027,0.514793,-5.03573,-0.000127646
-1.43948,-2.15152,-0.61221,2.33064
5,5,-5,-5
2.76496,0.527351,-5.26357,-0.006952
-1.4543,-2.15553,-0.807476,2.26091
5,5,-5,-5
2.73482,0.542538,-5.46162,-0.0213545
-1.47211,-2.15963,-0.977336,2.19026
5,5,-5,-5
2.69886,0.560995,-5.62353,-0.0390317
-1.49347,-2.16377,-1.11594,2.12468
5,5,-5,-5
2.66818,0.577038,-5.74688,-0.056098
-1.51393,-2.1634,-1.22096,2.069
5,5,-5,-5
2.64989,0.586724,-5.83695,-0.0705454
-1.53055,-2.15625,-1.2969,2.0242
5,5,-5,-5
2.63719,0.593514,-5.89917,-0.0815149
-1.54596,-2.14534,-1.34839,1.98982
5,5,-5,-5
2.62329,0.600993,-5.93891,-0.0889462
-1.56267,-2.13355,-1.38006,1.96456
5,5,-5,-5
2.6015,0.612839,-5.96144,-0.0933082
-1.58318,-2.12368,-1.39648,1.94657
5,5,-5,-5
2.56517,0.632894,-5.972,-0.095388
-1.60985,-2.11833,-1.40222,1.93369
5,5,-5,-5
2.50789,0.66533,-5.97576,-0.0961357
-1.64468,-2.11967,-1.40183,1.92355
5,5,-5,-5
2.42356,0.714916,-5.97792,-0.0965652
