robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
3.02611,0.406118,-3.5175,-0.224837
-1.31189,-2.08019,0.731925,2.41001
5,5,-5,-5
3.15885,0.351328,-3.8722,-0.128853
-1.22518,-2.0529,0.499314,2.29805
5,5,-5,-5
3.30746,0.295183,-4.24356,-0.0575511
-1.11794,-2.03201,0.244004,2.14739
5,5,-5,-5
3.46141,0.242611,-4.62191,-0.0143158
-1.00326,-2.00833,-0.0286354,1.96099
5,5,-5,-5
3.60966,0.197192,-4.99711,-8.36652e-07
-0.894412,-1.97382,-0.311492,1.74499
5,5,-5,-5
3.74077,0.161164,-5.359,-0.012905
-0.804755,-1.92167,-0.59612,1.50859
5,5,-5,-5
3.84308,0.135688,-5.69786,-0.0489408
-0.747467,-1.84595,-0.873228,1.26365
5,5,-5,-5
3.9049,0.121399,-6.00472,-0.101986
-0.735274,-1.74108,-1.1332,1.02421
5,5,-5,-5
3.91467,0.119216,-6.27155,-0.164385
-0.78011,-1.60098,-1.36657,0.805796
5,5,-5,-5
3.86116,0.131422,-6.49128,-0.227569
-0.892709,-1.41799,-1.56444,0.624682
5,5,-5,-5
3.72862,0.164342,-6.66588,-0.285677
-1.09274,-1.16025,-1.72695,0.493383
5,5,-5,-5
3.52122,0.223683,-6.80482,-0.337101
-1.37045,-0.811485,-1.86096,0.410059
5,5,-5,-5
3.2587,0.31301,-6.9127,-0.380303
-1.69216,-0.3863,-1.96908,0.368497
5,5,-5,-5
2.96126,0.434528,-6.99387,-0.414755
-2.02737,0.0975688,-2.05447,0.36135
5,5,-5,-5
2.64886,0.587278,-7.05249,-0.440691
-2.35105,0.617839,-2.12038,0.380455
5,5,-5,-5
2.34029,0.766094,-7.09247,-0.458902
-2.64514,1.14752,-2.1698,0.417095
5,5,-5,-5
2.05227,0.961325,-7.11759,-0.470563
-2.89928,1.65566,-2.20537,0.462202
5,5,-5,-5
1.79864,1.15926,-7.13153,-0.477105
