robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.92749,0.449756,-3.36269,-0.275677
-1.38543,-2.0798,0.829028,2.45003
5,5,-5,-5
2.93461,0.446523,-3.53863,-0.218328
-1.40439,-2.03804,0.71515,2.40948
5,5,-5,-5
2.94108,0.443591,-3.71609,-0.167653
-1.42247,-1.99759,0.597078,2.36149
5,5,-5,-5
2.9474,0.440741,-3.89519,-0.123589
-1.44002,-1.95729,0.474998,2.30571
5,5,-5,-5
2.95405,0.437755,-4.07602,-0.0861149
-1.45731,-1.91594,0.349037,2.24173
5,5,-5,-5
2.9615,0.43442,-4.25872,-0.0552546
-1.4746,-1.87231,0.219274,2.16905
5,5,-5,-5
2.97025,0.430525,-4.44341,-0.0310763
-1.49203,-1.82515,0.0857362,2.08715
5,5,-5,-5
2.98077,0.425865,-4.63019,-0.0136943
-1.50971,-1.77313,-0.0515966,1.99539
5,5,-5,-5
2.99356,0.420238,-4.81921,-0.00326972
-1.52762,-1.71492,-0.192791,1.89312
5,5,-5,-5
3.00912,0.413455,-5.01054,-1.11151e-05
-1.54564,-1.6491,-0.337956,1.77958
5,5,-5,-5
3.02889,0.404923,-5.21798,-0.0047539
-1.56048,-1.57944,-0.499486,1.64927
5,5,-5,-5
3.0532,0.394571,-5.44852,-0.0201581
-1.57012,-1.50935,-0.684368,1.49734
5,5,-5,-5
3.08084,0.382984,-5.69197,-0.0481132
-1.57624,-1.43678,-0.884264,1.3252
5,5,-5,-5
3.1106,0.370728,-5.93808,-0.0887872
-1.58041,-1.35972,-1.09044,1.13613
5,5,-5,-5
3.14124,0.358341,-6.17683,-0.140465
-1.58408,-1.27611,-1.29395,0.935415
5,5,-5,-5
3.17151,0.346331,-6.39861,-0.199596
-1.58857,-1.1839,-1.48585,0.730306
5,5,-5,-5
3.20018,0.33517,-6.59441,-0.261029
-1.59507,-1.08104,-1.65734,0.529711
5,5,-5,-5
3.22596,0.325305,-6.75582,-0.318429
