robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-0.932193,-1.45795,0.723641,0.593258
-0.100666,-2.16864,0.208888,1.87481
0.259802,-2.42515,-0.383081,3.36748
-0.361728,-1.80197,-0.780822,4.64875
-1.57246,-0.650987,-0.476927,5.0072
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
-0.932193,-1.45795,0.723641,0.593258
-0.100666,-2.16864,0.208888,1.87481
0.259802,-2.42515,-0.383081,3.36748
-0.361728,-1.80197,-0.780822,4.64875
-1.57246,-0.650987,-0.476927,5.0072
-2.78319,0.5,0.9,5.48319
-2,-0.6,1.2,-0.6
0.374399,-2.11831,0.259589,1.01051
2.40566,-3.5548,-0.708394,2.6551
3.90695,-4.69754,-0.720512,4.26818
4.23899,-5.28252,-1.21622,6.12885
3.8695,-5.53286,-0.820512,6.29591
3.5,-5.78319,0.9,5.48319
-2,-0.6,1.2,-0.6
-0.932193,-1.45795,1.71558,-0.0311403
-0.100666,-2.16864,1.92908,0.206875
0.259802,-2.42515,1.99493,0.290176
-0.361728,-1.80197,1.85408,0.156875
-1.57246,-0.650987,1.79508,-0.629153
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.932193,-1.45795,1.71558,-0.0311403
-0.100666,-2.16864,1.92908,0.206875
0.259802,-2.42515,1.99493,0.290176
-0.361728,-1.80197,1.85408,0.156875
-1.57246,-0.650987,1.79508,-0.629153
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
0.662146,-1.83927,1.71558,-0.0311403
3.32429,-3.07853,1.92908,0.206875
5.03436,-4.11303,1.99493,0.290176
5.15762,-4.80626,1.85408,0.156875
4.32881,-5.29472,1.79508,-0.629153
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.932193,-1.45795,1.71558,-0.0311403
-0.100666,-2.16864,1.92908,0.206875
0.259802,-2.42515,1.99493,0.290176
-0.361728,-1.80197,1.85408,0.156875
-1.57246,-0.650987,1.79508,-0.629153
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.74049,1.30856,0.858539,0.343689
-2.14912,3.75769,-0.0310234,1.96567
-2.25421,4.84807,-1.30781,4.33326
-2.41018,4.12435,-2.5447,6.40002
-2.5794,2.14496,-3.03725,6.82393
-2.78319,0.5,-5.38319,5.48319
-2,-0.6,1.2,-0.6
-0.932193,-1.45795,0.858539,0.343689
-0.100666,-2.16864,-0.0310234,1.96567
0.259802,-2.42515,-1.30781,4.33326
-0.361728,-1.80197,-2.5447,6.40002
-1.57246,-0.650987,-3.03725,6.82393
