robo1_x,robo1_y,robo2_x,robo2_y
5,5,-5,-5
2.91927,0.453513,-3.18821,-0.339805
-1.36518,-2.12399,0.938467,2.48341
5,5,-5,-5
2.89859,0.46303,-3.2207,-0.327303
-1.37742,-2.12844,0.909379,2.49093
5,5,-5,-5
2.88045,0.471477,-3.24561,-0.317893
-1.38794,-2.13252,0.886097,2.49795
5,5,-5,-5
2.86377,0.479324,-3.26619,-0.310235
-1.39746,-2.13638,0.866141,2.5047
5,5,-5,-5
2.84746,0.487065,-3.2857,-0.303067
-1.4067,-2.14013,0.846997,2.51133
5,5,-5,-5
2.83048,0.495204,-3.30744,-0.295189
-1.41633,-2.14385,0.826128,2.51792
5,5,-5,-5
2.81176,0.504266,-3.33473,-0.285462
-1.42704,-2.14763,0.800973,2.52452
5,5,-5,-5
2.79027,0.514793,-3.37091,-0.272839
-1.43948,-2.15152,0.768935,2.53104
5,5,-5,-5
2.76496,0.527351,-3.41937,-0.256413
-1.4543,-2.15553,0.727356,2.53727
5,5,-5,-5
2.73482,0.542538,-3.48359,-0.235497
-1.47211,-2.15963,0.673491,2.54276
5,5,-5,-5
2.69886,0.560995,-3.5671,-0.209718
-1.49347,-2.16377,0.604473,2.54672
5,5,-5,-5
2.66818,0.577038,-3.67427,-0.178959
-1.51393,-2.1634,0.515443,2.54983
5,5,-5,-5
2.64989,0.586724,-3.80422,-0.145094
-1.53055,-2.15625,0.406175,2.55168
5,5,-5,-5
2.63719,0.593514,-3.95267,-0.110921
-1.54596,-2.14534,0.28073,2.54959
5,5,-5,-5
2.62329,0.600993,-4.11515,-0.078919
-1.56267,-2.13355,0.143333,2.54126
5,5,-5,-5
2.6015,0.612839,-4.28702,-0.0510946
-1.58318,-2.12368,-0.00161895,2.52481
5,5,-5,-5
2.56517,0.632894,-4.46349,-0.0288675
-1.60985,-2.11833,-0.149565,2.49899
5,5,-5,-5
2.50789,0.66533,-4.63963,-0.0130039
-1.64468,-2.11967,-0.295826,2.46316
5,5,-5,-5
2.42356,0.714916,-4.81044,-0.00359469
