robo1_q0,robo1_q1,robo2_q0,robo2_q1
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,2.01649,-1.68748
-2.4838,0.03391,1.91207,-1.67819
-2.67671,0.172649,1.44757,-1.25708
-3.35342,0.945298,1.26505,-1.10472
-3.61223,1.47926,1.08252,-0.952361
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,0.687328,0.270251
-2.4838,0.03391,0.174655,1.1405
-2.67671,0.172649,-0.0856504,1.51789
-3.35342,0.945298,0.0746552,1.07383
-3.61223,1.47926,0.641578,0.167383
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.11005,-1.16461,1.36736,-0.367047
-2.4838,0.03391,1.43778,-0.247275
-2.67671,0.172649,1.35786,-0.321792
-3.35342,0.945298,1.21736,-0.467047
-3.61223,1.47926,1.00679,-0.575784
-2.78319,0.5,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.708974,-1.70609,0.687328,0.270251
0.580604,-2.56311,0.174655,1.1405
1.72611,-3.4613,-0.0856504,1.51789
2.54002,-4.32675,0.0746552,1.07383
3.17799,-5.21749,0.439457,0.22047
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.0891,-1.30194,0.687328,0.270251
0.750971,-2.74835,0.174655,1.1405
2.51186,-3.8055,-0.0856504,1.51789
3.33643,-4.9571,0.0746552,1.07383
3.41822,-5.37014,0.641578,0.167383
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.535,-2.16744,1.36736,-0.367047
1.4187,-3.04702,1.43778,-0.247275
2.46885,-4.16389,1.35786,-0.321792
2.54002,-4.32675,1.21736,-0.467047
2.95697,-5.03701,1.00679,-0.575784
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.535,-2.16744,0.687328,0.270251
1.4187,-3.04702,0.174655,1.1405
2.46885,-4.16389,-0.0856504,1.51789
2.54002,-4.32675,0.0746552,1.07383
2.95697,-5.03701,0.439457,0.22047
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
0.535,-2.16744,0.687328,0.270251
1.4187,-3.04702,0.174655,1.1405
2.46885,-4.16389,-0.0856504,1.51789
2.54002,-4.32675,0.0746552,1.07383
2.95697,-5.03701,0.641578,0.167383
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.100666,-2.16864,0.844137,-0.147008
0.580604,-2.56311,0.488274,0.305985
1.72611,-3.4613,0.34441,0.496211
2.40886,-4.27943,0.388274,0.239318
2.77723,-5.45461,0.644137,-0.280341
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.709698,-1.58156,1.33594,-1.86274
0.580604,-2.56311,1.47189,-3.12548
1.72611,-3.4613,1.50641,-3.71763
2.4013,-4.31102,1.37189,-3.19214
2.77723,-5.45461,1.13594,-1.99607
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.709698,-1.58156,1.59708,-1.80386
0.580604,-2.56311,1.99416,-3.00771
1.8392,-3.33541,2.31852,-3.51997
2.40886,-4.27943,1.89416,-3.07438
2.77723,-5.45461,1.39708,-1.93719
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.13636,-1.59652,1.33594,-1.86274
-0.226178,-2.63072,1.47189,-3.12548
1.91999,-4.96281,1.50641,-3.71763
2.43757,-5.33393,1.37189,-3.19214
2.77723,-5.45461,1.13594,-1.99607
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-1.17095,-1.17777,1.59708,-1.80386
-0.709698,-1.58156,1.99416,-3.00771
0.685893,-2.62279,2.31852,-3.51997
2.40886,-4.27943,1.89416,-3.07438
2.77723,-5.45461,1.39708,-1.93719
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
-0.889437,-1.99916,0.844137,-0.147008
0.240127,-3.34141,0.488274,0.305985
1.22593,-4.50549,0.34441,0.496211
1.91999,-4.96281,0.388274,0.239318
2.79457,-5.41978,0.644137,-0.280341
3.5,-5.78319,0.9,-0.8
-2,-0.6,1.2,-0.6
