fitness1,subfitness1,distance1,collision1,diversity1,age1,collision_points_begin1,collision_points_end1,fitness2,subfitness2,distance2,collision2,diversity2,age2,collision_points_begin2,collision_points_end2
23.1207,0,22.5415,0,0,6,1,2,23.1207,0,23.1207,0,0,3,-1,-1
23.1207,0,20.5271,0,0,6,1,3,23.1207,0,23.1207,0,0,3,-1,-1
23.1207,0,22.5415,0,0,6,1,2,23.1207,0,23.1207,0,0,3,-1,-1
23.1207,0,23.0679,0,0,6,1,2,23.1207,0,23.1207,0,0,3,-1,-1
23.1207,0,17.7103,0,0,6,1,3,23.1207,0,23.1207,0,0,3,-1,-1
23.1207,0,20.5271,0,0,6,1,3,23.1207,0,23.1207,0,0,3,-1,-1
24.837,0,24.837,0,0,6,-1,-1,23.1207,0,23.1207,0,0,3,-1,-1
25.9779,0,25.9779,0,0,6,-1,-1,23.3172,0,23.3172,0,0,3,-1,-1
25.9779,0,25.9779,0,0,6,-1,-1,27.0183,0,9.61106,0,0,6,1,2
26.0763,0,26.0763,0,0,6,-1,-1,27.0183,0,7.88746,0,0,6,1,2
26.8496,0,26.8496,0,0,6,-1,-1,27.0183,0,7.88746,0,0,6,1,2
27.0183,0,27.0183,0,0,3,-1,-1,27.0183,0,4.74519,0,0,6,1,2
27.0183,0,27.0183,0,0,3,-1,-1,27.0183,0,10.9407,0,0,3,1,2
27.0183,0,27.0183,0,0,3,-1,-1,28.3972,0,28.3972,0,0,3,-1,-1
28.4871,0,28.4871,0,0,6,1,2,28.3972,0,28.3972,0,0,3,-1,-1
28.4871,0,28.4871,0,0,6,1,2,29.6844,0,29.6844,0,0,3,-1,-1
28.7259,0,28.7259,0,0,6,-1,-1,29.6844,0,29.6844,0,0,3,-1,-1
29.7835,0,29.7835,0,0,6,-1,-1,29.6844,0,29.6844,0,0,3,-1,-1
29.9378,0,29.9378,0,0,6,-1,-1,29.6844,0,29.6844,0,0,3,-1,-1
29.9378,0,29.9378,0,0,6,-1,-1,29.6844,0,29.6844,0,0,3,-1,-1
30.2932,0,30.2932,0,0,6,-1,-1,29.6844,0,29.6844,0,0,3,-1,-1
30.2932,0,30.2932,0,0,6,-1,-1,31.3847,0,31.3847,0,0,3,-1,-1
30.3524,0,30.3524,0,0,6,-1,-1,31.3847,0,31.3847,0,0,3,-1,-1
30.457,0,30.457,0,0,6,-1,-1,31.5899,0,31.5899,0,0,3,2,3
30.457,0,30.457,0,0,6,-1,-1,31.5899,0,31.5899,0,0,3,2,3
31.0636,0,31.0636,0,0,6,-1,-1,34.7367,0,34.7367,0,0,3,-1,-1
31.1113,0,31.1113,0,0,6,-1,-1,34.743,0,34.743,0,0,3,-1,-1
31.1113,0,31.1113,0,0,6,-1,-1,34.743,0,34.743,0,0,3,-1,-1
